100000 100 4
963524421 504032191 195994109 173175293
539432988 204810341 554142075 839284821
657272862 447509860 141970101 64198863
713717687 486576134 645464077 723379424
295617282 767138105 940865283 380942128
945724633 381672680 3245283 32446067
793444984 33023335 299206743 111806255
527311494 816345179 446065281 926988263
339748314 790843010 222114901 53619707
917824839 960414083 376345631 6716717
618040269 250429893 857057994 222879282
385746985 277240804 19140552 278527534
486030569 79693950 401442915 301113454
141218141 812949973 547095526 980062228
432018838 522574293 312824012 393542065
504773780 102995361 462687070 307931646
316213376 802087302 946067701 462052494
657436132 192524750 667281254 942279547
843270586 976052060 355531608 147373436
40376993 809348168 629632237 597005895
945096897 368534608 74906049 566125575
693264704 362002287 371428790 900037538
61843515 90889718 98200075 997776255
913760399 654444715 232175116 61850343
223155902 361144452 848647188 323111973
406016096 342649337 149683325 712240006
543904921 348997707 614004972 925906256
314185617 643770102 404413676 868856939
576196884 365823018 877367161 391884413
239369186 206052336 549832721 320675095
441517808 28550478 309154604 728512344
254903449 742313051 223127083 447173936
413783476 796780136 499672490 867241735
363389786 995673579 844102764 299667989
706117220 486367544 2770946 358707789
159774429 929795104 4898669 902321223
615094444 150024271 327957396 868871649
663172172 897277530 753505998 85603347
97776083 47507139 211979227 650929263
667522999 914942399 957693408 531295301
941493430 275229920 123714025 680893753
301354638 719289581 200245250 939612303
669571658 971180458 818462818 546012380
922929832 598598972 703346851 466214675
236342293 206998948 458158261 439650355
758771824 239501985 536444959 682166856
871266434 807663246 715648523 615906556
107338247 237037883 769528250 748233219
592180800 86022605 415736964 529947705
404708640 706137959 373692425 587361704
481843617 522363246 761504162 113715295
925387427 824751699 69068774 273398316
100829181 151780124 177801721 263687030
743885357 536467543 503353997 510020289
679141430 35206106 743265434 602195840
87349714 788696986 852448808 390280159
994128319 42456232 796400206 47148241
568676092 377959090 575024422 924807093
345491362 119939891 401642440 902633849
149083268 218022738 473521881 247517906
722975275 784804432 36308887 352368885
988180552 117206555 470823705 110078666
574638943 345263351 672250032 757981376
659323779 835668961 156919108 745720052
665868845 544494057 935089253 747354199
479707269 646762012 479186498 779649627
706954979 175331017 92905922 345762504
202024348 177783202 689746780 531545678
26639835 350501196 692998422 192769774
387544598 415944506 448888815 933360122
893119207 960177254 334711373 30962671
912499671 188387016 424956969 382990524
941196622 853517381 256475564 232029184
738335291 98426393 416179919 915679997
433185494 735515743 474504849 597340427
120448481 841767323 650884329 717097998
530861662 946371739 321935238 298936779
266566101 967590380 721857527 432236634
199319116 495551984 211875592 913344837
171327694 597825267 272577847 134388718
310667094 310872479 551869221 412968605
152396622 793889182 556537202 322005010
819006642 854808731 630545148 803397796
536069312 196696961 861370521 904794508
984458233 524735690 970700436 354762776
610971120 437542695 94873518 363556128
297200443 237470234 426709915 169809920
14703188 64134226 697592560 915690715
624787208 218378247 670838541 158776190
309468117 169413726 648574432 610929635
896558906 608679249 889267897 726239535
997512403 367719930 346977630 97251500
296449147 992380930 328962258 821709444
760279590 335479850 816800865 369691936
647325705 756724335 461893059 880756174
140917023 727122521 104498846 884787939
285227961 660943521 468517477 825232690
634063367 505230480 827217768 179287042
558326305 451328562 139070992 477365372
153172937 765623213 26602459 98811264
115255156 793600029 255211333 105277540
219736746 635106228 910558884 94110083
175533096 354424490 450135478 459912040
181501947 581075942 463621540 387514216
452445574 307873522 372559061 317027351
463850569 211862418 911751042 3581874
424023242 842079714 762408321 197562877
967718493 19594065 323845960 435345179
880930366 909076890 169173347 285976722
45817212 447624856 523907383 912431782
514245797 262280832 349211089 88143777
811094624 320881713 234941866 483844215
644669784 941973755 486604738 299383399
593369007 210085946 770827080 357914856
169737065 281822739 652651494 408489832
50316455 171298799 58210532 973742649
340771959 516723447 583858369 505022838
3306588 439727960 130334353 911722898
137934247 406694706 136124249 974427603
984747571 44311121 666189352 465934164
373961662 259466457 518860201 427755248
919789567 868912554 105317511 937870472
414372576 901416891 172553302 309549625
886890833 920354719 944526611 132653593
221462846 436595537 744284481 555197676
24541833 154389456 497453522 240690494
729532947 462322923 30755464 911903473
845829037 910917970 643675524 401551761
155787356 898169257 275110179 709370078
317668652 444574395 676115205 447044016
267563762 747925888 401335230 508673363
917216002 462648362 315679247 866221383
569926813 384342025 657949060 864784747
530083732 83447726 419752480 904554928
159954424 558247564 737438626 233582368
911640708 655737642 148105989 138978047
858961760 283165538 42160622 637752725
882437876 351055386 399175839 429698085
480703228 693032012 200090770 312987971
915552951 59147177 63296734 781691741
294057391 584393507 358031757 908462366
90830330 835367829 955319554 341844273
398235756 961935516 386619114 430153747
536356939 233410396 407521891 387232103
225183609 757893038 341255489 116392839
86160387 787411926 789438677 770210564
736744580 211129407 299777406 145631503
570775565 448591602 819272485 105005185
954932962 200283556 969445114 741077855
841049158 522213892 230358077 963386461
184857768 810562095 255990510 760961007
627943337 230191979 617988410 931863403
358382619 161817664 741531193 956045331
136418005 505776027 78454557 906490834
363774100 468043243 818470720 739238526
716201660 318758328 892302805 479723538
102864434 18704646 117048817 852104427
893200686 192854998 252171390 807579665
389010857 823385236 649851350 226507731
252150010 287918216 515983533 687846081
849374444 888372043 253912798 792502177
391064764 263992919 524894495 979277388
639903331 266611122 217802737 95999180
38384911 907113404 591750637 598344860
446734403 980160437 239996957 272889133
198211277 126814228 181066732 782235317
481366336 403432585 409544684 461829661
323540648 147522232 976706133 649124206
525291836 696699832 694655097 248866867
946662505 628775731 642059942 241407140
47532621 410270486 864367234 477618996
681234700 675811264 238587712 506509818
379348561 249264086 465506455 259577874
34099280 965026645 19460395 667164891
276401960 949198770 654568229 328677075
639634129 138967956 754552257 67229839
993911616 648095965 254816365 296715480
221155891 685170610 613400104 452833495
854899327 178054904 269041518 137978325
936348767 212025937 67648247 264993331
35941188 241073678 965987327 739960430
239722772 440563088 202594990 610504330
15524591 712186066 587999054 913337499
419818512 802923981 992294347 549026621
993810192 759184577 768080945 439648577
349404496 153634432 773608247 902201644
565501580 646311042 757259941 265523592
552591369 369577916 149168470 998249700
721508419 955292533 401803477 642617273
847764871 743398948 573194050 983118052
405212494 159775657 629269123 897099944
786454662 299358305 198085981 651213889
347750122 834312213 294155371 368340963
713372678 335905455 902564696 292841750
961256186 895378074 890720239 492481545
499347366 332893776 102251437 909735586
883321927 787230293 661168773 39493283
560019007 101299666 839646438 342972988
139466663 684135773 323536920 722424843
128744398 665541825 904746221 253609491
39420954 538157542 636602527 795226921
378178013 951913077 863280100 179014307
546040711 620608801 759863141 265074013
263672199 824636078 505893249 956486569
426856232 671032378 644907032 405304486
215302238 548680376 664907212 801424845
590844762 933041907 57775130 959411185
701343855 194898454 170063712 897775499
366124877 85507151 35067175 474308442
140737040 49047495 750683500 589204272
565213826 279911300 13069941 369564733
316077588 494262996 435943954 655673339
680942116 533196484 524699967 833958095
30493743 763789100 746281514 562896992
167947392 507096392 227354969 763010521
866252762 749669600 221924108 676877643
439231269 486454906 937674796 922076083
643610080 42053621 758954299 273999031
740466744 695594160 802980741 231350012
288490294 691525963 531586744 955761
298573476 654844992 100531508 924512554
130365650 426741023 291612531 271476167
347155413 719996730 998287103 244498106
357494803 89899638 451911321 579995303
443586002 839249420 251952859 580966939
302940245 431925690 426284304 66823537
963180023 348704321 163295458 673372971
676710143 982483904 719447944 24330454
90027342 427247200 920049689 884585942
881242037 977829941 312621328 801061803
256602194 514913277 742968549 513300009
964362440 413620093 350970959 861907369
874142516 370653638 310172292 309889979
864459051 366520062 37406102 878010178
889960084 859130140 873917543 197831518
308405549 537153406 622014253 820470554
685955889 715477423 739071612 187542509
165603673 353223139 866868628 509821655
49285221 814885793 181573432 776545786
64360409 721967585 137888416 887564135
26270171 672488838 495988350 368872445
426897503 877405382 525940997 903111194
623758222 86104116 318389433 735502123
601477544 641736599 572519944 988338714
720017427 364131896 961050386 742917737
27712021 681714019 875129546 569070722
315625784 596927263 810532581 736860801
215027542 429020886 480510229 958949695
78187151 561757626 348793773 294764817
792577872 370350298 574107633 311819378
887303698 243844377 666304474 387491205
652010417 961587342 233871691 773239790
536326469 938971514 639672778 849301170
355439359 525086516 304296680 391892505
318264631 314565107 909149899 158608962
91180500 561260353 613345438 209723129
389593303 754887892 807559422 181612474
969064723 385253613 263700628 37573878
558134 139146460 51935842 338447740
138047470 893296981 526916077 473676910
824326848 665871205 125461705 87592890
141857804 940499927 837667755 427715178
327953335 893158114 157324900 815713359
276538140 339473117 679609841 292575692
481906317 708435055 98638416 421990193
136453839 938762491 913176022 89992284
78563499 61210022 934851996 971452257
453513113 307552192 844171146 637059644
703798974 373636974 9102036 615545705
878213031 397322271 66010057 325226251
910656441 968137091 703551141 202122766
970610466 290187209 682414940 581050564
285545136 908747047 322926800 732910888
238888180 285236725 57739201 889663281
437090736 386516177 942613912 870318229
670925997 20713831 100555875 179746338
834096733 548327574 52977625 370966949
704179460 316859786 131986586 450410048
209547631 134847649 718273006 917902273
605862803 755343524 818025299 665131784
316291087 969432797 67309916 953842357
289311260 826115878 49837306 415503618
406159989 836674928 995708633 526435583
970838106 453214305 804544105 453789022
904417543 77779040 483717308 888441029
22419284 899359120 711178575 329382071
305405493 402058791 198279000 327814009
650464970 250688352 192082243 163519402
995278584 213451439 698048288 957057165
404124509 70368962 611470511 672833136
990936480 643118578 148610494 78428331
44668741 841759674 753689800 905862867
524222319 653092724 808881908 515350274
759274015 621017341 705566012 432844723
86578692 605813715 487087376 754360394
585970824 208698590 879043945 233853200
821550897 345632614 642320007 856242806
299218476 637658485 916334816 993994819
571594959 810714791 709179029 750725684
733807349 780034670 366693570 868633909
913637379 111385112 780282115 250259249
590112257 97088662 383549391 934489030
116020464 306534525 177858397 692961441
589296579 97129136 779591821 716846712
900125312 969282330 661179678 920195249
532587760 330351104 401075232 311472988
877623346 47327892 395363466 112371682
933381187 938390738 747875959 846393696
348789210 488695930 327925443 113777175
718882931 936937586 429064156 342086563
586513831 507393438 569895277 111761534
681782290 656440960 998097562 517851008
758702169 61888364 988050213 107428046
912501658 399503404 292776207 220865414
423712263 433779432 920636068 216979748
593433783 472268094 816446851 643450822
289373880 234388727 173712566 129581431
958794502 147875783 563382642 703472844
109803632 568377580 400629530 925565898
98969523 305690403 533177287 915693842
947188251 672587357 784607183 647306530
771445110 715068138 176727094 762114145
848501097 742098875 261073246 258256979
638110860 980491848 85700703 713935058
338976099 741464907 776366338 14468613
196757333 27863392 588269220 805239346
265693455 700963983 935098736 591842173
375684697 184689231 628806942 81949488
152726094 91366322 652377319 622128073
275563174 662810567 880160490 168182103
735483876 245232740 533399752 256595793
702116774 678240727 207488703 18802500
8733059 582015070 656195244 97920166
294326095 368202909 521488486 892952624
978143193 940358559 400388726 728398273
638239374 873620703 591957664 778554970
575204120 701992590 137325279 308381975
834976 326233702 505677735 219487312
62404395 303134751 209316574 725585852
863300473 118412473 64241853 481077309
402761676 868585882 703078398 691834072
866356324 946332580 662382550 296046474
30698467 200383651 55842698 232795180
820143353 799529756 540882936 816539019
331256355 203827309 302284245 178439616
58953349 113286724 568236889 591347036
448705910 131658237 865183838 863883266
583240461 862420236 531695223 787863752
509308348 617382076 32576635 552845258
345722337 958090075 90528218 953086069
208747190 616394832 21809819 772061802
863786864 301785772 458665486 978529409
653952680 499662171 684441017 218250787
586218803 384314067 593357366 641109598
699789243 741355521 310394624 899261437
573027810 289759319 863308828 572279227
156908054 364078057 697060924 296640874
626249098 665059453 443483526 887030957
856381320 732451222 714415896 781148920
552855612 744265451 484421160 93713182
813614524 55290381 760215826 219083624
605498292 323907677 483019967 912350331
264453560 798885071 716705701 838925259
648682776 978433594 44959580 347045246
234970719 514473745 46974722 526875663
485279836 274066928 634334071 452925282
991506045 170364927 829584889 830289411
737705088 51563088 453481878 81430261
813747545 976346983 917136510 85807377
926618081 368456694 838999404 899931270
365900169 258812938 799682127 113944211
338016843 907727019 576919218 200047061
877769125 956421734 399712433 474966782
974715512 474957801 104996939 231895501
737893109 959090006 20002275 662637586
531249358 722129935 424841821 71447435
818666784 390224421 510289768 837417571
296289813 606491075 832488636 444795956
621802855 975536372 197015923 719919992
73858500 276625344 84322666 521407011
816133435 546497116 69530475 399103618
416385803 619623392 416593365 686835575
188401053 400297094 593253746 553873744
2458501 738424663 751183963 562382714
596591554 481415736 80469651 604554412
326305536 318341990 433821344 74002962
387645256 447830861 34708630 220623345
257332142 696560393 644008130 868541343
955498071 346913200 818151570 957951626
173385961 32580199 149050572 669621190
300978960 90206927 544285105 665562560
122394631 250324839 356224843 594677580
909014750 772819086 450607448 16847618
594739463 523908555 728623075 853097959
603689636 952964761 974230901 669687731
420841762 303219781 611490848 513917969
397037197 540379758 605182902 484441639
179267290 236420239 69459330 805071791
620498220 541219450 521788066 984062494
423627590 439792177 477887476 848331877
400734432 15277158 371067460 498547538
228164735 30837210 264677464 838352422
459265490 772612645 603282636 496295480
484148902 502220153 197568682 262089499
884487857 324316192 217276943 98597907
850539348 463161487 258051960 720488239
546405718 270983102 542483863 191661619
863653470 413797591 909753738 232137362
393445236 637472047 672025124 776259600
158212912 505360676 833642837 706194417
731753383 249832652 37163941 873482107
695979 387168011 403358276 144882800
748371023 700233530 811132641 810540012
861138410 810738873 407069539 367537641
786818650 133155912 71668149 17507842
14013461 275521686 891560618 506883088
922855076 648002924 256221845 128461719
919667817 237269950 323713275 333139670
367402077 374706003 45545697 84046451
516985443 917122382 647552013 341185541
56250538 597102646 872859850 722540477
664764958 559456511 989746467 539201644
651599602 663798162 158637845 624283847
827508493 509297796 110635893 485659082
544704508 492162397 233454543 502799866
879546006 46984964 674948300 666632505
205126960 171176848 798371023 317032894
54703213 393647861 249426125 772417024
254776513 504402831 331798648 546737788
69459072 93440711 605037808 643567370
90503883 599058023 755429105 659978615
182613095 415662912 945737004 518877692
745367198 981452412 470674707 433734692
562104439 429765344 154828010 829823368
460689028 426914640 785163795 481504978
580711218 119911853 805343569 167153227
102261557 68068100 969503680 538198492
749073938 271362463 761392295 721845938
822775062 745970336 380878025 443295138
977159555 928228954 494704378 625921732
389212013 610093686 768404720 183031653
556447503 993992703 700804139 980112608
157307060 571709545 526170353 660061561
723435868 578540873 681413240 682685571
618548180 574565140 161167179 477043655
77310845 328162319 627066488 741885672
606969967 187878571 901211996 61598677
861359095 710367501 417214251 906105429
978540169 567939524 678458849 150029870
956211026 974076165 506562860 85487351
322264894 819285245 121306053 140832595
241119217 98049579 536961008 986803739
72500712 95400012 39917930 946920743
443717815 444726406 929666585 651488638
818642718 48020465 219237197 347742367
907632547 558881368 37622088 680190475
113231955 153790202 593632466 589470328
461899339 2693994 431989882 496013754
845052259 43097723 452983023 964837356
849435619 377821220 214628025 289888348
553697927 348589255 264485237 52260065
544868413 543078949 429232435 800102991
155739018 58669894 526748643 409529099
839933816 983337713 138069855 250001211
142033058 131806015 681874242 278127063
91536491 776213046 432910811 367665716
992128847 357659102 742550701 187769592
847246362 357142101 442073910 542403936
350957970 430816750 710792383 979670611
970341312 615805639 199779086 432093440
702514806 283397520 849648584 452678472
67402866 827435356 989575980 961163135
616661339 961041298 113727282 849878338
696595565 207416461 21767429 660894681
854390892 594476190 988071408 826062871
577070978 152626185 316045359 642339690
798477045 832772516 116704992 848789274
588526319 282287306 120844085 479800175
475149322 251886549 414138867 958886492
24155487 145531937 797914093 845519640
388993160 228691208 653650849 891610807
573877705 997695109 704755234 390052510
417091586 935833126 439984223 115148138
578844390 804340556 193775896 693245364
325892896 808562952 292124895 514428754
461747006 560724389 854939085 211726732
165328054 823356868 614891572 69451987
919280826 158169580 668876931 856113009
198479965 134600803 952524855 76703203
601344909 446094038 733428683 875798312
510413334 224164758 210272284 626811747
312633480 255413415 341428976 268988078
348814481 323221641 492809926 860835391
330060276 123050925 669782904 402437184
843228611 613272023 345347135 475761844
730097802 212103122 282893170 756659912
324871568 373238476 640093629 484448426
113615391 473834352 178960685 271365413
207906182 648302286 977237559 783846028
15526620 924086332 769748190 370318929
773431382 337429702 270339112 956291013
854505927 607544287 879008998 628268004
336159232 785392690 135793202 313439991
137799965 889931100 931076152 294875754
576419531 690644641 599407775 523420986
664736156 487380315 435003422 923368174
979893744 524750932 998095327 559714609
220941439 336151287 855119931 281653573
556040335 718489592 206909005 329457557
798004300 413130859 225194031 591845511
897776250 613482563 807303719 456895317
768067073 752874845 864265132 922305857
594501768 148365675 307834476 538375870
587368943 779037986 140522115 737746494
192512645 226877782 949554676 173285715
917011191 355871791 120976209 626710240
771489449 662112943 825511242 477870541
577123992 945538903 185341082 768748056
459642902 522894284 399494680 714494462
635144142 670394291 921155998 896726777
792276189 64677212 52036375 750763359
357005337 507093705 524811852 212907987
991563342 833843820 297302206 852788086
911412376 113695147 392899003 965405309
582065230 375574718 130179331 423549203
115348180 469722576 59001021 344710529
711140674 586846577 739696216 233597067
255524880 203772711 650421978 406211171
476905342 306780300 200831807 386977182
513488763 823919409 111942417 63245634
787375776 844329554 382434715 470888425
850347283 858995574 268967604 158384917
339700475 793149107 900527425 164483148
36826046 559118069 597223984 132138785
845068011 56895945 479523408 438074416
775057602 683156305 2468224 935122345
11739144 470376116 760914093 898894855
343357564 811828539 505505075 750309757
213143504 723300004 907602168 875053956
326023802 151813424 824879931 390756468
815207222 41593486 641216040 666569295
823629713 217862992 862556647 972415715
920602644 340979159 724669531 68413638
66951216 804313807 27258575 21158064
348910699 711294953 575851987 987503926
1486275 448712232 318763860 512355169
541972115 640183411 362075284 742463427
369015599 745986096 329522644 811352068
255024158 828847312 325639717 655486294
594330252 911264658 230359177 592652104
569661996 38972937 249203443 65796484
768405085 734588960 4055189 216552558
788683792 235179685 286879557 441449501
847380857 381979057 69041826 717650718
500174517 143053197 683284212 807788490
313340102 137292161 660930574 721698830
544468782 136549970 715123885 580137539
223421471 360340520 361876207 518842254
979839085 771715915 443357228 555004082
694493951 366800460 338848802 97746730
633052941 714665922 105004012 630777312
682048507 61080267 214333262 918779021
94334324 429907741 842611437 439613074
397303809 332721400 482587959 339565939
237376926 756525567 789226812 243418517
376161256 807907872 457033401 357278962
709889668 234283469 492194270 382314332
67985212 360809474 570632310 91342520
622186666 870485919 512815767 307817244
6078356 772179381 707731945 159703674
784224439 262830557 787979430 753591924
212696973 831666261 667293163 311434264
343488964 846117500 308628203 37989593
282463445 70526156 659723062 980429098
344312717 160557697 608500289 280964628
733583723 897234387 475831158 703160300
403392417 115816340 143404031 319435019
256682748 121095570 912898845 800544798
784975812 254823645 727768468 507381205
88610650 875032662 185896338 103857674
700082858 873921471 386283532 121870717
876025506 279467833 932166091 471264362
613727221 550809492 554584120 948072074
35418384 60152931 253814051 530699221
676392459 517479542 170589279 278254366
454928642 408151234 930442669 969556573
898211443 885665580 151168858 801023038
524421781 127997708 597798670 599712132
635929716 482091312 329154029 573229525
890679973 183980989 153504194 512776180
393999371 62060258 819854548 304367567
16967105 415220001 678737338 181664743
572315295 708861186 996713829 830776188
703662956 576095835 20811092 761399139
647601007 105202884 126734181 251923373
577094509 331079157 402171251 290594647
616691442 301084318 1642286 368378464
719229781 135084488 326054155 447559176
160134512 733818558 682428255 3182075
93076792 87966709 139712972 42346685
670725027 369809684 767999351 802801003
827886639 799882101 406981214 272820149
520299081 146692260 580055773 182345844
776843408 740992705 514193844 245572889
992090330 282414632 498794913 247318813
595713222 625846539 14737935 862518003
492980530 310376448 584213048 38876707
628354782 130129188 3400290 900079593
563696746 755580301 987805604 814301659
490291515 878921102 926490021 612678562
175777818 65118949 561001495 121047321
751444459 904516998 199490682 470431113
134574463 265870573 816585662 146090380
960511918 104614469 486546331 731600939
785572234 142410758 635874328 976121493
659858781 434871377 832718730 210212025
718989038 102476843 848962672 987676070
846190801 269088626 102291410 155348513
385084589 542208252 986345800 833406152
398968236 225649788 746192114 64300094
337072860 998496397 987956256 288217962
518654494 327171422 998187640 521613132
485311911 829359594 434667481 705537428
76267468 358030522 939661124 432864926
456686945 755477356 137629534 998886002
908772785 569937772 528673103 862844751
155372287 925834213 500194284 143771227
415075208 691629175 364323854 776694509
423434815 118170351 883638062 510056216
30788913 124499721 744156987 293542773
824773009 77244176 850748626 194136887
163008641 913268006 877839553 200859645
382421613 139983517 728794190 483598971
450129464 759236606 20571612 534007212
992252109 315536107 404878888 549016057
263018446 667832119 312533811 719777168
480429600 253722938 97475554 408998382
65516344 754695054 793626464 224140417
752470006 348975052 489541006 445332166
373078756 38641644 554468145 100663734
778466730 536829376 664320678 436350887
686674841 388537074 184780912 986275622
297578208 829758595 820916917 259774409
828446534 747187632 349542706 137908168
347462232 444143208 45693750 166748380
776572741 800345032 313187138 338796058
562062815 970496655 163741158 444554798
968878605 95198115 37334341 314010138
53068020 674224284 63775889 271321850
261578055 226830731 150995376 478238379
601760834 816133667 119197587 330301780
450171440 274076894 523926115 297430803
343980922 115947392 252819238 820717538
31548220 661774583 628238098 320730235
308843741 420629372 395292912 236213263
189234631 758098582 96117733 290154880
319892311 715434859 365983611 659720939
451280057 725299619 34120581 587161888
328117948 211197137 198913899 568875212
250408397 821405020 822694666 374299921
810370013 287910623 66078664 719109646
841739180 742101069 650726349 659015569
777245704 702255158 610330947 789436582
758391395 647456961 442497246 296285134
124295246 149316625 236860022 440472
325639119 674554705 776837201 527821862
349007173 675466700 793915229 540173207
795840629 558521133 354611244 931396621
716646824 109471888 814459454 752201791
557486604 836559785 758067315 181114550
34650154 639024705 41580276 526096199
512052274 88562364 364552047 785761494
393380071 607317813 710178445 215517489
784016644 42180341 856650409 89349937
372583981 865090139 480184650 544293002
900932119 299091928 372910094 199199389
685119509 694225434 458744645 118217530
534432292 225036737 676400602 575091105
615373411 888277288 536400286 675470120
638037751 422912316 484543920 349850106
573853100 152636519 806334814 995454778
856380369 24557648 827586029 874473394
464958445 126192637 340545163 11303233
201353254 282238599 201551447 428172700
248776340 380614387 144371108 688586100
169172777 973723936 605500341 159813990
756172203 644429614 232893576 515491767
662560492 117884549 2431165 359612229
419574308 451542852 556487269 4888381
440947836 442514596 251938094 689519060
33559405 545019150 562293618 418536100
150949121 529157536 375185739 697295632
921704220 946380598 156546827 923947279
355009743 69071290 114014653 907765974
945055377 279346975 673583271 24910944
954399470 270620518 588062437 564536744
689366730 855537537 34798416 868536670
571075139 289463836 268810406 697983786
795239125 13922617 115405326 586062628
312997785 544614197 249727745 130922623
912776122 225199520 191073425 630090537
898923541 592462549 262008374 101695474
560484937 246165638 874547397 170823507
261523508 808701148 412263780 890537215
498696027 565322280 77052316 24530111
540095638 716321901 200146835 431963608
226343306 156617779 82969608 581143726
630554126 968561 902080741 792986257
7242511 515674668 126333451 485399133
449905279 41145199 180025640 983295982
871333797 227355393 627642279 444020714
638535481 726142759 336495051 234100830
877437554 720740229 10076020 242812190
420663980 535161861 329678292 727154310
951079444 595506982 55716662 557013872
204612715 954964108 802285648 897648912
658936178 681234751 969752696 421701337
780616426 563718392 47933137 31402551
390606597 165409440 106628716 8154793
578192040 145057037 872279581 205425082
806319283 625356405 383318870 459196495
724016684 994325758 606495429 931249634
945345682 163521028 539178130 788344278
707406817 70459953 401235713 815934861
310028515 556239070 928540496 577378425
478541941 864698489 22560941 374847236
612702941 19881021 282656181 989346984
314238709 289845140 335691972 643125161
839779107 779259360 654991285 728647663
73566161 363794787 829485763 931613117
997106031 314165519 52427275 710016697
83415185 522331894 250866031 225114876
937433383 166735620 506236213 18665733
61341531 116120966 121102543 905628095
12031804 410774369 816013957 871316552
265877096 906211435 279201245 195063399
280924739 821862879 962215008 659671167
222989132 486995930 396138312 49975383
52609125 912820683 21732306 488147968
750397777 524448272 98297810 111553586
786343395 459091342 773945077 359790078
747070995 208605275 827085167 991570910
584650347 41025215 408624571 614087798
496144683 481329210 150755580 118889235
393878652 125848866 269355183 884853682
772616438 747310619 217359551 624620090
363368865 260908902 914914232 356144233
306240609 298209249 150451983 539319358
435270549 137282813 443515007 441147653
408303291 681152987 647435544 147768483
544030478 487830549 576381925 310195114
401543970 484842917 318210687 389034429
982038338 178202711 841161577 654488375
660324987 742707102 493930791 743693389
444377163 937097467 515690208 196089464
148404784 909421620 865381887 940192451
102418092 565681410 310357622 60623929
408327498 571150981 839030808 100506789
266464052 744358548 152476229 992096279
61571880 207687972 197714492 199502440
411499777 111291646 557965730 265152106
267954446 161259357 3663810 830584713
166949794 917602058 940519721 913014876
103924076 501657464 693711719 469350545
759051594 547164640 472653509 560955353
221231930 140301048 424172344 507827185
250861727 203256001 55223324 61052441
809585821 180881712 688998258 328604781
376098640 337679272 113214616 161972199
928620215 131954381 125675362 516526793
490339257 140530634 556149415 277322077
189421429 589128520 253660239 46565282
366114818 51123124 723070667 386388075
940497019 856999793 583252470 308029407
665921476 339250052 222755212 307901871
220000110 10692072 667280044 823514972
161597652 85336390 512861867 108971297
710162664 532334852 484721868 527294092
861536397 665422075 775824112 69080347
722870689 189580315 857125516 568769786
592766087 196099327 993410032 704211034
416265906 862307766 502038594 344338959
123725393 872995047 408213428 615469471
741943556 813942689 390757169 630595825
756914394 954471147 704377873 319217058
40452258 314339394 291222425 626161585
93567834 327300907 881423514 352961122
893044356 87756079 122228381 427612013
250079760 774691393 760861084 500229861
700561723 211383585 45859703 419535550
481925995 81400287 114735283 131940771
893973060 731772652 938048753 335535705
541467824 862681890 496843390 676254346
470188845 496960140 430215805 815763317
235944243 848103405 904137108 651167006
199741026 254503097 262420067 193497683
140457387 826312543 431894908 554801633
110300563 5807437 393385912 877786616
143862805 992813266 146125685 138817921
762078713 923847977 718518602 548482414
613716722 68888862 170069686 535370519
100580717 246015065 507972902 431067664
862495286 992543461 935440593 779616130
392261792 427050790 540905511 674789087
363131746 640425351 939980540 238700129
142102274 842298766 621320459 874522980
697247359 65048812 571039918 755335707
268224792 646694200 598111190 256460376
637773333 919572816 497810045 778602362
935695979 862599591 599300262 613444279
896896851 74459766 815865872 431238479
732277715 758540904 972028063 569276641
484499103 52875205 87313890 489800858
157411400 20217795 529714508 213546515
604863005 614643873 837897498 502560086
548943480 898304662 143681661 275997130
396622248 198165047 732962000 79558103
185590547 807372294 306050068 434624254
29020832 756770398 667762574 582317735
240527218 30385436 668299445 452581130
927962743 121469927 483936275 844005983
740995416 250151813 244909180 103182749
174235681 565976792 411991471 351412150
481433276 476919056 980887994 654845901
872954204 582579064 137631090 744253590
798059067 218379829 546760862 889510356
754127820 135606895 456298027 258829469
588912376 100267609 530568648 491454690
544232922 905637524 220714543 985618965
364392261 634353954 393140762 72341153
256996259 326191457 282642229 796249781
613477292 734062814 224242996 120180889
167130648 22952025 820933720 699326642
800244919 404249982 282673354 205974198
257151280 545671738 837282326 704055953
106018301 19934007 956344110 538928702
311157502 804027789 10643204 757608691
409647123 149497995 211061905 524697930
887637850 300714533 132386933 453324595
868017701 8858018 906081338 667932312
682279543 347070608 975314532 796518711
559245812 649894228 874100996 531228741
817573924 631883215 409325856 628557577
851174252 821801111 330426508 119718623
829272915 278240894 731755761 762161197
593388407 781405034 879355424 949323993
144577050 807177435 106606505 403858560
498279056 435132090 303068229 414023710
181927175 214573391 912248401 777296606
828981500 560801345 443947511 565553503
663944641 287651660 381078047 595911293
357361377 428158410 451214033 217899198
399766660 692048337 129302921 405327003
748142326 106812833 48865783 793417982
765193018 203457313 212771348 598240263
975636183 655690780 13804985 632603519
731191016 165778194 661576189 111486197
109845642 894516192 330856854 591617593
341615910 947353641 887151353 269744175
997121025 994670455 944249126 864689142
672021573 976125566 601572533 315928374
466198025 442741696 338570226 598137455
402046292 807185490 663697095 4501533
295072461 111935617 66637450 487373825
154575743 364964627 138786289 612790643
331529054 254555544 809987372 922897513
263504030 221327053 952236861 28210731
237804157 59243006 836866850 483292119
582728318 612910805 101761842 899111016
281233788 676002273 4100103 23350567
46819077 914901000 763214045 818977358
508386527 878071906 997449291 202015907
62137122 21787960 893144513 317285604
352210337 558307300 884895502 344010317
