100000 100 4
204765709 105633507 629939075 641140886
297500465 327994306 681452174 710048292
695507236 877948600 990251029 97009165
512168767 178037792 221239798 786190783
375278157 449662595 183894786 825339367
613749214 269450541 943079942 390267374
285170449 18232183 370117683 40312178
498557945 996903405 974111709 158606833
395014221 927219194 404105612 353012098
198600075 180635606 42152960 72975035
131826794 190420022 794123703 251810320
21694267 157703583 884324265 917807938
924579842 298438980 317681439 786731767
566621559 950669371 683494547 523773064
687463722 184845210 517537383 346881169
257981351 960166075 820895166 9319237
575517499 366868302 251917136 274800388
266191635 147408958 249114167 780070562
530599300 138261057 974183398 12496783
842243328 667178205 423248968 701321342
409384107 904768989 794401808 52452034
405039137 730375369 296171462 883439032
47973799 300035895 79454409 826934042
430419728 877544071 743221784 145143004
219667153 386519230 654609820 647274500
63960705 6510100 608191544 464547731
484261316 823546732 354761104 58025558
569721469 784073721 234530786 758256984
404257168 320783251 8875927 411223784
785899109 710613601 12715720 195480189
792261310 780788504 242119792 224911086
641963082 417492354 363329982 183208157
893137648 971678330 764756999 120074401
505668702 237454602 858365686 603036592
172057456 90357250 942734901 91338446
749381592 461191849 124771626 173006564
293615606 785242786 100199103 901736554
736005189 564443714 144738043 537705711
138980537 596292684 220976098 666413420
356749161 375777105 64713115 792137901
986176403 136797071 630181522 984951152
45304173 253265426 304550308 799545555
991646194 377762635 671144504 623171469
332068556 82026548 413052179 607626744
466608175 778311928 798020479 475779991
180237337 326074707 387595945 353446937
109133637 884572270 68093468 953395999
799400152 369555790 497262131 51872400
589185741 925979939 166059504 803142967
850901090 403696581 827450033 615479718
60965187 582181747 727891470 249316422
291096037 32451793 168666843 897452667
354700008 717670900 650320984 439668448
942739382 17363910 305541252 146964572
475007 920693542 689852513 400882291
81590016 914530911 825429156 728205187
208028279 258437733 259397794 784699786
966599659 412518079 155003068 63775798
581336810 29068745 874575047 972233617
450960256 926517666 271360201 734163378
673211036 335478288 130898780 574937495
509916906 89735094 119550321 113105889
858075976 544688550 12317159 276491222
548910887 737407372 857731741 444883760
756879702 903743095 488215258 705372665
891264613 103243626 521230749 284314161
651231990 847116531 638632718 699438661
46712385 580426788 481028880 580611096
113443475 698299159 388163229 39982385
491487425 10338520 224895463 979700033
563846879 259772346 95648510 830214688
688764879 192029214 596239255 980314436
829606597 31437208 522476908 69809765
359869797 894261897 962476100 33504809
566098431 21510415 825100257 229236286
555074418 256270992 619034259 581092147
502874159 91539130 256561045 39315399
829172314 493903942 672859162 463195585
540781650 605737240 629138942 319938532
828851122 55622777 105502793 616621980
674372728 206340114 457185140 840072455
471940648 223230061 581480892 956369499
743743742 648431682 837271752 277191788
837287578 834103999 394657938 123779418
599078577 720060183 148387141 340361716
186816875 205319087 955050129 330751797
296407422 806835338 520165788 372414144
136937435 872855833 802468315 600626038
899366880 882939057 173526698 255756946
359504648 848737084 195376716 601023782
598863846 50591759 917014696 49095096
494843984 305643248 211294022 418954934
239759092 451122764 685481996 773629363
460663584 799732907 814658911 720436533
806356355 252648134 486742037 217514669
516402001 998994063 294747140 983581117
27613866 800308373 301870824 183210954
61624119 711282548 808829000 157385178
627875822 58652149 724580128 521332328
944548928 113902344 525950522 346414396
972378830 691788700 585980442 34524607
857943515 111562726 602654684 722149357
971689056 770276814 349676165 657347056
547094316 973712649 308924349 51737676
332169749 553293378 486105421 153429887
53720883 451012938 959068965 459518169
246671641 494606597 961595614 478248034
495815150 6863217 917311919 363687479
242318756 902790642 92473977 365180954
746341590 227698875 282064027 503747969
489624124 845179219 575436668 532521763
348000032 448603413 170597969 234889364
169463236 434048744 339124728 113164777
55615077 510972617 453209145 439026870
158299345 819181455 180245438 230116280
463700294 366169518 63622681 60018574
31446727 67635227 13392759 28649869
799308458 979299036 699567265 340575064
422627738 16731071 84071832 836151350
365758533 194873975 228508198 235079228
748959866 350622124 628738653 551456204
64118672 120756201 816660537 766776739
341183527 267289900 175579354 413218973
450986311 395847550 435597592 232157274
226349074 814489474 107275584 723326325
616796663 227788033 878025887 97873924
775813127 659527812 761312913 65342464
253451829 184501572 959696183 313798367
719533988 481324472 786941359 585878964
901249676 557290966 673551705 866064368
33132297 973369409 23467414 299452273
514964925 553643798 620708435 233318461
568342102 754727132 639389475 479117228
872109382 40010457 704376667 567638015
136699710 252049917 579719296 157182110
608068131 289441073 150880169 436598382
677593955 794601477 397251546 577718324
602834738 387634112 228836311 617332465
348795903 818410986 713592412 610874556
831643197 565500148 288395099 126874086
206227627 3068227 767806363 297968550
623643781 250464602 213486884 363240306
29887288 798568866 302468581 80203282
454983243 689247239 645542505 854591588
457692631 27861401 583670559 36331583
451624100 205018625 447301091 815068907
42618063 368151727 595693291 199294165
519186888 939279068 572242120 456691012
91721959 563204625 823185948 455318954
899135977 660016777 653724958 543721193
661335553 614041762 652935769 173025314
569456722 777043536 626270781 184437179
583606897 818513708 787369500 254214991
359298689 605554643 829508938 429462412
353856595 40581175 429452197 899010763
46006614 285831954 55013040 535494328
658102425 618024879 347936442 704589499
506567380 292870874 32032073 972145002
338449556 965293128 946428408 191939119
685582383 104903905 668135950 671923200
434597757 491806044 602379436 782477169
79151781 590247327 517777072 69684618
147730602 196740476 471893734 526785520
439062766 910875124 564795499 153532834
312937889 222118941 414346516 449392590
520135640 177294247 747256439 466751436
854568707 561758148 757204212 776646399
292845190 23561437 990415589 429646039
395045245 643799252 669164674 22985801
278055951 227213024 299775264 492911528
77552116 773514253 863309087 603635402
677873662 13794964 376903206 249287530
108009567 153952306 851598560 539086650
949830251 595158389 47939270 844140976
862835336 385376163 608007369 29782347
56399891 379298730 352338251 497959386
961864529 382746252 269041288 383309087
555711969 908668542 919053746 154271074
810656235 523096545 836429680 129673083
741680396 898744763 577749560 419686403
341323681 645785018 591844949 121944348
7561583 191399645 356034505 296179546
193088834 730578536 517379176 494960181
941835528 498302412 83116932 499390666
293033567 607417678 321753437 340206313
332587012 416217580 317468164 536448
104285314 260171256 311462346 25948254
589027867 640462353 587463674 96585411
5124447 58083597 873556602 96384391
649991611 187472970 797611193 770724612
639220146 668785189 78735144 71559757
496628911 487391457 144582970 389718275
728171445 916776788 138799621 248063148
670987342 328863102 343641282 795623491
703095678 653639664 436786924 169689576
877413020 590120517 813669996 39282798
440444247 156373072 394349213 220551451
692488691 106547187 941710107 739087144
364319902 866828093 705601364 307134758
118727149 897718215 874834611 487042171
318189048 762102116 47851462 938162049
972259607 349082221 944620458 851483338
493699757 682659283 47536939 75023346
32273509 671273330 482354669 89966369
374342839 820852858 259850501 735146549
228852590 438787662 332685368 55025503
301290271 878202599 300090924 220124003
218675346 959568297 194937026 89248868
179247953 711569909 814340825 963916402
823653069 789278558 265587161 687756268
434505200 620737347 811892652 787056301
745062268 451693756 221287712 81891255
448784894 559729863 665306071 878931229
778866681 70426026 232609593 36459723
764332648 841902405 510862005 326889040
800711751 768535664 464749612 995147225
936595923 616851713 798619096 531052621
884088473 634743203 932273037 224004346
768591483 713022472 267477552 975569250
963718502 382896607 167143929 62098364
225628760 145833333 894828764 894441473
571072443 483290438 625516050 787626300
345813631 833848253 965688734 826704678
406038769 77971093 880352958 837209782
111727376 850325318 952636911 373148511
566659307 319762673 988862181 599086473
753261939 800483346 947384934 368453652
261917758 219314243 879202043 968348178
464695589 570097654 856148127 513653949
77329915 55174278 380997084 400867908
659807575 573305439 826279824 533228309
680891676 670659786 234195025 976151587
897872948 703898250 62107503 617019997
476097270 645821002 751583475 563965472
113360102 591195656 371737842 468028995
22190709 905431079 217888231 395467836
147927651 442394350 742046734 509759803
304220717 515429846 642461203 759903082
509374070 415556974 768230543 373932919
889854140 766902730 28526056 648631999
834348748 679196701 870536438 382214620
197053660 670752836 417231272 167948265
501850399 115488133 614574855 780597937
488880794 757395560 282483328 118989006
69666004 413323300 692174914 835055341
838406579 168934926 509076191 622434680
920388430 1103275 652472315 184616473
754330327 83888408 493263785 873741474
1063119 503132230 375310535 22658094
564091492 41967061 380992564 951673664
107357260 408956375 307090247 326311131
680809074 818329973 333172696 457098390
551748317 320181687 18513936 713388063
679656995 228385208 124789570 82126296
557964260 989716949 97459103 219182921
593807011 392532523 302196436 686343970
382473631 926227797 214685376 128817187
820099433 527604025 389777619 42355770
541004478 958020577 215680191 709439599
787328487 161595359 376731484 88693869
572301275 452900521 227149623 533845373
806499494 284845899 391275462 569147439
359274388 863451362 424467258 677149622
967570922 873932765 831908502 116311105
270256140 191196428 18508726 837362658
506586944 166509526 22022322 842945930
703016468 396442777 719479740 59375216
617370084 896673006 188642455 573584108
597258776 543979492 62434433 733483563
76162802 627171014 928357893 347061225
44093628 758858088 389708498 315943967
896765477 749065009 93180476 984498013
660041748 171526691 614852359 879172693
97711182 804263324 549072747 657443436
614924296 222059680 99854764 731807119
470716364 227252365 523616987 694527579
445260588 626230660 211256011 338803244
156971252 907648365 867003214 312013958
846713262 206656046 792173028 795704619
991947389 266977719 807319459 139414599
120267409 752884482 563756451 785714806
807366391 587058934 551162812 23876506
153242272 49476803 741607814 501012532
160846247 689311068 302107646 513453593
314466670 899122668 798217289 891658665
670908485 867628420 97886233 60138857
827070182 341767997 394988570 742424688
610770781 536804107 980557166 348057066
756787264 745859054 224725049 600779720
556426804 705379965 932525162 50665734
447746578 620981181 102793652 411373550
647657975 639246443 571047454 495851073
807095340 175547110 892031429 647549666
817347066 247995462 263672645 934596021
278770063 994345860 639078814 107931732
646604907 487564027 307093781 838194918
385412459 718621606 362680954 298514217
11808743 929900248 565266619 706996356
140169215 370824589 267348856 211209010
666125984 424313964 122379626 512537334
421475104 357848069 22458662 964184078
495579807 602456633 903804788 197590949
450986692 115929871 487363347 72480800
893491310 404353896 624623583 816370860
720662268 550350489 975805409 217579822
553843086 399811033 849585188 941813365
326104752 31711013 104977861 112181622
746210769 439468555 433426748 709640880
575282537 617305689 52170737 742568905
375017711 783757441 605101857 817882619
355926139 317286804 246493285 31985267
518616040 656246248 167484724 678743901
51006945 586563047 718610236 149382992
764219732 610938686 951419081 20623942
571122778 355924355 60087012 235448566
594522226 103357936 535226743 929902659
813310210 129602857 565693403 918256234
504834123 7005602 103240417 351273559
805731778 917107707 962686926 17133937
616863184 876765159 490268845 751127198
763325011 980723693 452423744 819218780
720882686 853702559 294045414 938677786
204881872 258303821 728437510 429810655
263509022 790098460 273530863 482485370
142051456 658582129 227508927 844440907
24121035 65222556 343311073 138039385
284814284 288373839 391876708 63585191
317468148 406904141 967521404 920562726
497822767 144239547 72008802 818947498
554403312 134392031 313198846 591131523
813998815 463781276 317785600 153969093
673757958 946348503 22874841 191043710
313635475 686220788 191543102 774481955
389338341 936368640 474013242 300550316
554489173 213983325 864310155 80140618
928825651 619538962 481075486 912589588
293349576 193158823 103978663 671030582
449126860 768466287 560027834 503860000
405960290 279499620 658407838 248530045
973804496 831641822 398747424 262394527
195558139 469697519 423194128 365465902
173255772 808264675 643140278 8087844
322675840 612078853 514807093 861025007
873902098 236199411 304477631 404938009
526759385 239764059 735459373 967498694
31869989 97253277 513016492 149239284
113024329 536871753 634730619 409150851
530755077 648861629 569072648 627976318
501047262 470913995 618194529 732896915
359400250 617782624 360619762 280721170
673564237 821571257 935585426 537023315
301200818 874185307 944717286 258813340
515126193 697334223 313364216 76093080
685509779 117793303 886026060 667257280
508815236 587980896 292162740 203449006
883501251 623924256 872503778 289046125
757689122 93562790 841739934 316429899
568564278 145991352 272929163 306888476
742268656 666336548 887452975 640598538
520031963 466752155 719872484 205294160
887402820 268710687 893641269 549100308
459555275 62020078 668627524 806936676
278840966 738035415 48091483 657343911
215768842 253367027 172602186 133298675
902742330 361759857 707245691 551296986
46143313 619381148 569900753 698279112
472203146 587647757 680268417 248705307
89183478 256807033 105957713 41886414
512210814 672663033 754697923 106353215
850080667 808319912 592243676 841335236
940654096 877449289 261649795 662183963
200839026 905326777 896771840 183076173
70955204 348534902 224923418 919202203
620813969 935176993 511765940 850116561
793170356 366050389 146428287 830781873
962288387 374159794 403417583 840654976
838103623 592733754 364173740 430738966
664586521 918141096 730103322 201384593
788531348 3222277 463248724 854839043
862820639 709725786 638751157 460706753
312182737 832589661 285472208 528923577
921952425 846506933 920355035 600457873
203001642 363941762 877875788 237011670
300295993 727030393 217213962 708609770
533885493 645944664 377140153 209607917
326965618 671244068 676618472 396398524
463057227 118482578 699216833 226853634
22327448 378751465 301908405 61645950
348656410 227763695 882458854 24889141
213582207 896936613 687930895 769820793
773771166 209757425 963893363 765208667
830686574 370986414 818996501 541000972
432930818 745965826 646327768 965005632
759696016 602627006 875373126 891322872
553459010 414840133 257787100 368893121
764200418 793680748 170252444 175978279
543637875 226343814 838023264 902391970
345999531 765441935 890270360 310708438
330457201 106305936 345788857 544297365
492723392 985894034 260334968 573929979
508944865 566550583 136847431 812266801
119185723 291894754 527181383 878313901
753280210 165978628 737463694 501766182
635929241 53450155 502048881 992944894
266022 370765460 453566479 60151902
905965189 154820380 527261944 863397252
310461958 819802709 327327009 718304227
381841204 4744653 691842356 40108024
982313472 269413318 886613585 581244250
401707620 518433187 209390400 502219560
703914160 7969499 363686904 287205261
790735948 922126034 714767909 467394521
665815383 853057077 638985155 785199231
610557446 262370180 258074953 632508044
526803497 433421771 659459109 928726350
865093297 372964848 238214890 144521978
149779304 29071338 577104575 122165075
690515083 447801354 161928580 203286990
28557820 871930318 929947888 578403475
76637500 667610231 511823436 791494760
234839713 22979296 927544507 587281444
542483211 711873818 275679426 965755963
844577409 417382625 490859301 142178579
519766518 454961287 194533116 398225400
639634241 681508605 726636300 610366786
876484941 973531301 530109254 29013710
482006249 721824057 294698786 833070191
246403543 418667355 387003878 442921584
398384682 739041060 818348685 394140492
964356291 287189481 732087505 589247952
615115878 347246536 27590997 16987809
320864558 287543295 840223053 747310139
119260 83724461 408371142 953493058
565632490 587288722 276981475 672100980
765253483 94619857 919759987 359546861
134937965 108780212 522779228 653960241
915053646 61462176 935645398 988860061
843312910 959285114 177813905 437520185
223345707 176103356 231422844 823921727
755352470 634229667 213920740 373642282
171098802 745107014 37734829 328117831
735244306 426470571 211496880 1349791
556418030 18139769 433199109 446909524
919987629 759391117 514553292 703074242
8329346 365008390 327372523 72336105
273237007 268382880 802988919 639672218
887377307 867343568 365193420 521931579
820520731 711797258 134451839 445854565
8276949 481553199 91664312 118362046
772791723 717214598 669281182 507799688
732535092 742554841 262008443 235425914
970937564 710311037 82190416 968266331
554703692 146212582 723804578 303977165
516639490 497505393 375819124 35287001
820639823 58599080 894844614 457885279
681439654 411363070 484649149 719417372
549544675 403557135 422912422 195074004
301338158 698084681 990592317 653090889
83825621 186588245 166002195 989676606
252861328 328908208 353281173 642183254
486567630 321399294 900758335 569127708
354276886 466928911 145808264 728713438
991997001 633432568 132387304 298148885
744244593 562950595 527899024 440543102
250874238 71430353 571123534 221308459
200478290 122785976 248448658 148532534
471833802 398444855 992749412 857049128
601295633 127227612 197745669 438628606
769904597 467831873 15936956 118944904
817569189 282797543 385938133 306463506
933390924 182088784 399242645 808358533
751845476 129732935 663644090 985886187
91224083 199705267 583049879 176092638
853088890 891765365 610316002 669411055
900877777 482650845 183345591 300658700
814270659 472457347 438944663 484075533
337190043 342362490 722526715 745987439
270053149 387254725 408593771 716783917
775745011 609591969 210539885 334473157
60738047 942916781 690402486 734884161
830868857 520444547 888409619 996590569
624280533 611444014 308090465 62441595
820370534 188150271 22475721 495912450
622261771 155508575 290949993 60352529
407830874 542793813 287420549 894894748
495841772 237283225 274758181 312896162
264466224 713714269 891249251 942767808
646196495 546271022 281376958 499156826
347707858 998251909 874042861 839537329
119581164 41396262 241865311 929659547
575434600 85981318 998224727 272902712
552153957 874275551 586084517 535542332
708090856 141532879 426940898 819597742
923210700 513473503 640414876 244019641
659118962 695336910 636394886 726893360
227604844 609754894 282372166 320093832
679091466 292692484 867825368 225166523
118508423 381240526 621964563 267480615
380389575 511039310 371248635 72912695
426776715 557767032 253093263 272224000
44520279 330924935 969914551 996089555
455018715 419958368 722685992 210583155
90447996 987439419 679650877 353257949
35727544 668092825 361497940 661197024
945424797 758555355 561017001 576374417
999554383 945535345 976479609 545411686
450353060 968815722 165815315 809043625
953194395 783071506 857644764 588289947
154226778 143537358 821585955 451375238
141373009 968509162 845736923 52359614
619384048 866285408 195765360 559354318
312752715 903843578 931918546 266174881
411590922 668968493 982140365 199541408
942382762 961461737 549550808 376917508
887513040 674229963 931335533 524945995
868717944 707193568 493535194 754361205
808209136 151106577 821318230 354054363
253857338 992012165 329337451 544955099
757356781 312932475 613056573 78004754
706859531 722602495 331178867 545712328
45517590 649833248 635142026 218211947
39499455 117535960 871861624 878395237
41963352 330714302 469397670 576985931
914013122 949264021 216743613 677287832
57115191 289384254 903620786 153868677
10528153 604664987 241666575 376928117
114579424 658745596 688973571 185362743
107932048 993402874 642406698 27128351
570423881 259358497 116816646 724935788
844919043 154958767 532756742 662923385
959625047 229053805 130012604 396809503
269139056 855328153 501094570 331163386
491676949 985754606 296456898 455934137
760386911 520669398 730454924 938220364
225357507 483902781 301786461 886022603
711116149 70146406 931578139 856341266
284539516 471940170 992977753 147500802
126442347 191732511 866826021 692201434
164806436 20165735 644491635 757614157
87730582 140430599 654198805 735271648
279059226 92346831 855181869 465593132
628113577 836262031 507374261 159735222
144759169 711385689 378797136 144858587
869372506 778544279 722252541 182405375
293639843 286152330 87211936 128186473
276650495 650456598 933103457 896396941
282800619 867113429 369490318 568316961
457548436 202625622 433289265 326336936
805007396 448362915 231814119 47736332
553801476 585197212 521188334 137379656
234600976 905778196 29268686 135661957
541052142 91746547 148447025 421366258
30572749 565769496 164114850 195979931
456922949 629949708 555479136 369775371
64530288 686879246 897132372 153228192
13345134 852717409 383153966 835342323
289037033 101242031 307325486 171068209
651011202 182551206 288443024 289278290
695459536 166868030 371310834 323484263
285166705 266543869 22897435 507175834
795705850 765086352 625735573 12503964
309784575 775944953 335056883 671296654
613992874 48236776 730873003 795088124
120534806 124551867 456226025 175462454
960241310 500187404 449315463 582819401
295421673 224907028 849116044 86123424
306980463 873541074 226176982 214180405
22969031 930335517 970459972 23834771
46346776 236773909 476905030 122341668
603486111 548029452 388676571 208418913
636092466 26218340 43297025 501689077
299226760 133136247 832789860 773000110
973701033 94894619 401979424 368156958
709709176 750775530 550339285 86750621
201441662 621313296 793559193 898679878
702510614 935084781 761399237 559661302
437954654 758318429 884595793 285591101
895178150 412786460 435752562 72140674
52697529 749512302 536552086 364171123
252620400 919587366 579952891 469215651
279028782 165612502 499233659 478025286
780278073 280120732 830540315 573320602
765811119 874718758 263732923 686650098
110757881 102985056 83226678 16389196
944958979 393459425 910850101 131312288
55004298 494833944 631273816 634102392
403791034 124576590 600227382 609005729
562688345 841887521 576899332 580782578
465406863 111275141 990950907 507576626
801504095 371691304 363272955 122570688
234710589 7200043 203598158 133598368
48292300 969750583 406374703 439757782
244870908 673166979 793620352 149356410
328378366 468093847 819549250 883843759
835552357 756777200 79861669 950661212
718377810 46053441 486007995 274178879
889360497 406892206 420797302 865780432
649908427 160922733 69763006 391296907
228518133 384657366 890966028 876725259
123309765 11741151 833718370 632904503
525973729 993734852 316141070 695946698
338613755 23182310 194343762 181271516
415069678 598821088 341438949 193024345
970937141 219290665 783393367 115409514
332183366 108654479 261367490 54565421
806694801 875937398 64839045 291479849
915845636 78652268 790975732 867257490
64117245 6759872 378934812 876973451
524021592 652150454 803032692 957982423
504559349 330861799 36352927 209594348
365158937 502190988 574986268 358239029
323576026 631838317 59780383 853820503
639663891 661898897 80266222 772519819
746508981 594415454 298335362 175251960
959835810 244757416 766987171 171666136
540607443 233265521 605024060 624381290
313152724 407480277 918965091 550856615
708510162 873464430 669377614 95468271
151287786 161776047 530897267 449029641
857042379 112084024 914605379 441913173
315453340 341272794 602005642 177537305
610013572 889973424 672330220 53828803
765858870 182084451 269142777 940872943
738537704 175926730 362034377 748480577
39845449 57130341 554494875 377495343
5765124 736607475 545618302 794421191
298748969 180845405 900327574 134268389
599803763 879683496 500647118 79517344
143045893 754955754 943927427 302240703
560207096 773012088 269475944 710010410
131614056 723791793 305282002 110998396
740867397 174694783 43974413 354619179
683567652 339815601 402313261 149799727
121095970 493474204 798015973 546471961
682015563 534183755 553452385 52670561
208476138 108446394 201673214 174629640
585444089 85348042 581629994 655310412
465730462 813393620 792460717 765988560
55257783 901965332 517966562 328158399
902096980 846472643 44894558 134235253
93096581 470612349 42406198 950064634
714898864 344495192 416031675 422027348
983268165 357644427 423852765 815352562
547536067 574944132 255539585 75285623
516437815 316070581 964528573 359688514
749689212 479494858 387279556 62138792
370739079 311973935 825681788 413249429
361763799 685744222 990080785 111163742
599635657 917878966 693369536 683783154
421942675 461295986 489928667 619961439
810797388 95451077 779357616 434825479
642118259 198616287 454211642 138717644
737014352 205686664 921839226 593538380
625359926 725616228 870976984 416147826
997608785 463477741 885619346 210795657
738968665 880032393 439287716 539735447
663021783 179298052 354987673 648738652
252799246 535827680 440028291 98258443
903765897 359827670 607523051 37218592
552647366 684896217 656096766 873269855
542665871 624075300 398016435 598096887
792393025 362267046 953479464 667798937
169745320 234305740 170862029 268984281
761387413 140572925 603640610 309214824
359118526 631635161 203844621 848142130
83752358 521366802 538514057 54764416
789404441 630751941 985722936 108904313
851357264 884690271 556027858 761591588
699807315 244893442 195570893 340081070
171024140 476842305 770709354 695442374
245805324 813088105 371154730 978638608
611661145 117701357 482362423 655447484
992615437 526013162 433567986 627796813
300154200 739258770 208857935 776201542
201086948 258803616 83894162 87461512
393478944 288372759 377163653 778106849
989385361 998156908 742826339 320253313
170784327 259068285 801984107 127013361
64750963 720536924 63450689 989424624
305869145 920446135 366841817 345519729
295380835 219372015 409821846 373895554
906908290 385376882 108425155 137091900
618302963 746949690 385723004 578874772
306879537 947237043 770485988 750044278
209045506 676686094 669328851 772085619
403641230 430353731 110044231 110370950
717782296 850292333 886402795 235288936
501100109 14487335 47894848 762581368
26655745 168515545 62461206 417445930
405834544 550780917 987857389 684417457
943600957 249336472 256584737 595898181
239763484 174495135 387720712 969727135
948956062 403068893 239131076 50131800
813538676 733456492 687193034 799743590
392775228 473601327 238738175 979656906
840172256 191288440 811324288 67397873
607029135 64405457 436205782 491125831
435545719 623752620 362552017 766336327
45188368 829815659 177016553 202619689
683720350 670210226 862694584 400549180
500782706 168400282 447071285 906828689
29332629 150579948 246785359 572340340
876949672 16091756 651820051 496283483
905327414 975809231 476713905 942778421
708892439 487097194 63412657 743613433
69731385 924821420 546268439 328586213
619413501 49796432 136001510 31902401
5281464 529446666 251649435 752199819
171078926 969021950 925930737 47332612
62083291 604886705 41927886 736602545
570858727 77799132 330219437 483347944
557604652 110204110 205115442 342408056
394408783 330781694 464256877 461225834
775396786 692240954 439776944 771373900
360466669 585075299 251582404 466378495
786250558 338536887 864114984 940172463
417503398 3991736 501584815 980712539
251425852 681981408 541988480 421934211
595236179 180816390 927949105 376101383
943873234 145757150 100615917 66511985
356883770 414942630 960849738 428158026
361316502 623574130 708718934 393435266
772613594 590965184 941542286 854953850
401800580 266015834 86640614 755694596
828159988 727121418 843937195 721381060
410643070 696233815 978138666 863508607
956628578 23927055 9215493 356198479
172299746 486044666 527354228 847688936
690021288 997040294 22797638 326887316
503568031 992994201 405498052 937491661
751168087 685425942 853103204 744011748
956546575 856955405 764503516 264543467
572162535 296254168 420196602 468592370
938970455 257987681 610797220 559111490
464668937 415056726 578869693 768303540
681832728 591929168 622611126 913664634
690668492 509829579 405672381 887146079
12620617 689111342 648383981 557995239
785468103 855953507 277344630 899754064
409803224 550737796 348155867 519895852
541900622 722301548 300855221 439699486
914868619 362022123 669741499 248917614
185777165 539643142 889415400 994911250
798659829 756761422 597726611 478347894
878994803 807295979 822900654 918454311
948418388 21117616 65813732 645981585
535193583 287324788 345117677 281376663
120592924 435817395 607503200 578042511
127618316 91476476 352429698 408383986
155727156 211715813 139728320 193227529
188546318 952047237 55496196 970149341
564269825 334600143 760323513 230883124
590688984 558556542 345093970 669095216
689149972 162553502 883732621 371379586
129041188 326038677 849558563 933238601
717217793 173276547 473189236 658190974
886806502 432125350 196491630 172913086
274739436 302195028 263859715 655879443
994741982 2566736 865781273 565899811
923739823 205764564 288560222 885935728
240990286 847458683 991893740 43219260
928450452 850233681 296633703 877918909
928222732 855771973 256482469 949615167
438492943 722375544 607010404 769999279
498984445 858094702 62958179 902735553
671856699 196522381 699273847 832478183
247634776 861692072 535050388 256951633
406878458 420692239 880346287 449564687
805890025 162916757 781585447 152964675
391233640 994544644 276444700 10711906
940401433 748292464 976419057 169090896
129795466 984861512 73182493 962084581
314697684 468016467 43170000 562528862
543080294 245006871 529320526 783795957
848218499 517785876 814977319 75514462
289463490 675010283 67414269 666846951
202287690 491198669 48552398 399957073
756025229 851349174 488357856 327679810
872266257 28793302 825050297 72207848
737295834 754804571 397116579 52141994
569318522 269990407 742292386 649695102
50070207 636179722 988705759 22488066
529420960 988407078 728201228 41597140
953057250 562915005 510761073 802094450
598589150 418046260 757095376 411811247
568785637 918205742 599525636 138559155
284683015 776125694 480289000 918572792
54316032 931003727 536736284 512736092
245374521 48819065 423652162 102343320
96296415 137604330 401434358 397380744
563416949 139193103 431420759 477052200
831961533 491005385 301441335 224118993
79748020 974414202 173759857 936029468
390014426 538490420 362600867 637853388
122181185 689819510 127520227 332046575
867635476 620887416 251921884 141021117
558135954 407682183 484900682 294659923
710053290 826651123 781825090 291379814
386775195 882736667 720683129 339097119
742867907 609911768 525086688 899071792
733947596 680438389 223077723 533954874
953472847 313556049 970334700 344336916
438651538 164113159 866985274 320265369
463194812 44834459 268785158 936824079
823272322 366805224 885068621 287251937
554073934 146451501 778355945 321710018
10569840 96437895 841549805 207504038
787071889 585733959 916340491 483718249
432528346 226154346 911570803 728750531
819246974 577728506 658698289 534706147
90294404 266918986 340555146 529296668
166953009 756096178 77780152 115614154
103141485 120613305 427786878 347936415
17273708 284828259 102748246 65335870
743386288 565078348 114448760 356792662
76985033 804886756 365506852 677877266
554977250 350940016 940562246 669989468
769765546 368966734 199480581 653231577
206748947 319516145 312684940 175211572
802001232 557238741 193307078 356252165
458735026 303660552 698776453 224712617
353596195 61151534 453110403 936135133
652788780 421248546 944763669 647851533
869266287 634368729 997755339 251049181
990520917 723367028 526100297 598030856
114371093 725481108 961240637 815015983
209975359 4631587 125432487 621599674
282701843 497463627 539297138 604526938
300963085 511823264 568681452 999467714
356711646 395758235 106660807 357110149
739746586 471375195 454416344 432489943
921555368 590187465 103594825 563282656
520348913 819296427 625151528 197211360
411292354 724943905 243935300 554685071
456599375 421473055 411742975 73262354
76624408 366762944 150872061 172452278
297859360 480347083 250704334 477486158
563235877 472657689 724675607 231044551
346110867 517419149 651704796 678827320
974227065 201256278 268343704 368932196
805648749 929405440 99449818 11057611
49513150 189952616 83670157 528075834
218738965 55214258 76367973 318868709
924856035 615885652 613929287 904626996
406709224 621155312 666052483 461552577
968444576 209850133 497630808 201991501
796224534 306909278 283955177 510862681
586094462 827139400 684178277 912309625
711023024 609850126 738289957 960220532
280456954 478945010 625832922 654744766
83366462 442133610 27623518 148744948
652356721 679061665 852874936 587709730
270060421 661069212 826511616 435180654
789100955 897859916 740286367 704570723
234354469 631165957 539892114 741015904
901019445 968975320 289093660 170308693
179373354 287600202 745375490 273140772
782130713 537085457 591184761 491294103
960972610 380225058 474983061 413209301
818963331 834929591 379061158 959918913
424291325 4510971 263007813 996851100
21264528 992684055 68300577 730696360
326533961 250233654 509807180 882552231
338335417 729535343 310395242 716022575
657069116 49577575 290893130 537827550
873073071 644702690 454681250 543258930
911448915 287764937 749643380 190218094
475474125 965662603 181819789 813263774
694926565 346640968 54494215 18073096
560204316 309132421 463303285 368712873
938591775 88716135 266986467 216405439
64007603 968521447 303944709 819875080
789850762 704786713 476113015 212103751
530859788 491394385 946239619 809106762
