100000 100 4
467454273 899788771 140850768 861793791
472515963 99629150 261413767 866017307
933199263 184729296 335278833 878616230
542906039 225550471 654904617 867581327
578870754 969961664 862703918 833945925
312605888 748395750 646686532 89692772
733733299 884350903 229093189 59601203
452643741 939153998 611885817 375131441
589168461 335606540 469556401 932316453
543319029 796373431 295125260 357566492
880584015 670482789 430012975 894480016
160459858 562817171 507948730 108326437
150621109 546730115 906193283 122435542
27338162 79709360 524970921 644029821
956838048 660456333 337304441 416991387
828761851 842722070 505432306 579051964
967593580 421455117 192503783 43394918
35311728 407625303 985508580 406029073
938779831 344260690 914129594 493944315
181252123 652214122 860326989 487962036
797239654 289382567 173403555 354809574
601105955 209189420 534185746 249056907
549283289 189241336 779698122 926400072
312559877 940342514 102588121 293515274
57817446 462183308 60899518 880127773
167102895 541327849 704535686 482025096
956314448 9939698 794643572 709766400
660178157 852702411 371121304 662594054
301727622 952867591 529445379 744728357
774828909 117932659 944020352 598503505
843836284 929055211 690007167 745683305
581638365 833047347 597119752 249277810
913126602 129053905 887657117 139120256
174901507 7170557 282139118 444385109
506825106 616971610 452453419 987209086
386169079 134335100 35993577 897199244
10886759 964304256 620131156 706254094
785605876 339082971 759290201 46236749
24487791 903139068 598475371 231128737
430700330 835512672 894300939 988426181
184093515 228860022 628767046 24385781
941246607 202213660 14516223 274422993
631754511 528748808 788005958 507582172
550469830 258012290 353451561 922570563
639360398 781961233 659156797 402596110
610007255 461227442 998484371 103718980
338340945 725788700 964957429 932728326
428982067 400389516 24854224 892590800
899519112 504954161 53511144 451787153
525163625 8137620 221277128 446594718
889548582 553544367 258270642 957608406
249625407 42298433 826182194 363822700
461957619 429601409 216518621 604115610
514498901 690458691 869334023 590361397
161953179 480968008 202790554 680088625
661894273 299507687 657276292 786389871
104719345 632443218 964959232 488048660
289003545 82813554 315560759 637315917
682400652 617833502 997051827 910219263
20309186 867118311 165765178 662139325
457174596 164334585 971332858 914395547
256019045 991286068 683187636 61897326
614465301 970875237 697748699 563171068
383529291 688351202 391568440 244907440
365168813 136196801 206849462 21966523
620413545 194735543 641854575 816673115
936363696 733156941 241254948 497394472
314292523 746690803 976427688 552344543
693548107 970806012 164262141 83361820
6025126 955856257 534730231 917003162
705301917 250430514 814067503 731628335
373762149 979445181 762625221 984494178
513038910 356570896 800589078 902168225
438125822 894685393 643357439 309269916
181944401 735407708 600233256 417079771
90579373 616893082 221022518 309377921
996878939 276682415 825977277 44273709
756970866 249762736 190839144 189179147
838828825 941407546 684330737 573344718
180140719 628114703 84332901 148028249
896149280 451291954 323657048 278937496
874716252 921147705 955312275 583563134
180137899 673394669 456070094 211990841
9589284 50177634 70306007 320358218
48044996 261193940 707407322 319909348
788927411 512998907 776512353 110992881
194144818 393730983 323834778 431649918
870955816 720054087 105161884 480329204
399737611 965100411 281654579 834492701
671291004 960045868 869182098 697161448
443101435 6249668 841838447 820456018
492339235 799280277 316081192 43415839
21132625 115671578 13621752 518593387
590363727 852811856 989869492 815580581
933573575 67486531 684858284 60818380
16127790 347310734 139708137 340735627
986917958 608852159 979183580 553031856
751308993 174317325 396008503 894245156
236856604 825089843 717253629 671524504
171135328 358298241 717332691 337004164
728053168 424886103 218526061 569491895
823953159 298688675 306319221 122155837
874761262 905082202 830894448 470620503
35633432 753064730 100564708 734861574
608537313 108466721 990181988 384573563
141863579 606708907 301324518 136582818
688914008 193229120 910979566 389417624
65380462 977223922 952646991 139787239
591928917 975922813 366404063 116341796
41499159 101674634 759686326 91521552
292726056 968408790 668696038 575447069
220404511 45245862 557464327 747039390
20962195 451599892 81199124 188341739
598763270 38134055 541077410 512082635
266922632 610121184 131025679 242307265
751042827 389801628 765294068 898091885
712319573 466330361 505308602 208924819
942429019 887649917 801842930 464793541
320415463 297092071 700674465 243062820
987239696 480320190 622221819 258885771
595683245 993380025 805016682 497771558
874492167 951047873 357766122 37808499
930947627 717297863 34587139 655951480
738449324 774360598 954875234 987920375
903686695 796774517 608733694 28761174
252579647 304785151 968262556 728718842
117685708 250928019 419180973 746711777
335859009 90913536 699542938 693809073
485262760 457157202 77837506 2350764
185823165 808342312 222341661 493487392
143365092 212395959 796519102 292788458
772887952 570596001 315052257 515852010
342663800 746827824 31539683 471014202
481442951 679219448 829221253 616424078
209830091 107744506 80635613 858823049
636751310 618662295 134015612 44826426
680135612 469792815 538573383 236809022
365387724 443896690 233959503 887291066
181848645 22750885 968180632 261232016
31088727 849443349 307116456 214395849
831148217 711730948 917703520 109833677
9792633 345279612 906758975 540058084
800218346 216411815 164478645 813522406
650245982 80767455 849943370 957418091
272059808 638488321 337784752 60529708
462339598 311425266 783604191 750414034
854483805 939896649 164565424 507237662
709092651 64881684 323359909 827802743
411544557 225374533 227416648 817002437
689454105 631466915 272618892 644555968
348706798 438772987 763000121 620791468
121690903 618803928 280585023 333178369
205605577 161554631 989681335 122778470
532113220 444901577 3705726 372026297
246522258 158392586 771872973 349194541
889985654 483838879 987217238 287828704
668277990 198457136 552500 482318958
663156126 925072968 736773823 164498569
107898549 860397850 99815753 918559589
897686606 453079923 659607205 222950851
910387705 131068713 182835080 883797414
833316046 658077251 826065390 553385949
438174814 106443301 916084032 967983461
147497104 843898674 734584107 280213697
928449000 276007761 169894274 822595222
541287652 425816542 743439780 873929079
685694131 732408745 298083111 708256641
694067686 397908717 911712680 73623605
514533273 391637247 82048637 540154220
135096430 563301428 385364740 72954389
710310727 113028522 653238988 894165541
813631966 643537858 262904511 5697814
359500669 902056820 51759018 505077083
700889642 505583146 650833211 317600485
236417022 529825008 677042620 677154171
861288999 936114976 610465589 61918526
911759948 704223404 698894226 870470157
570386840 926229738 232235640 742651221
819683423 945983806 121595226 427592117
796346360 267364966 730648332 537065439
998291543 618730829 743297170 817065381
10478483 547707645 132349535 858850431
282930838 593983194 148067959 827601775
957894500 364029853 996862329 491238343
714996230 132531130 319265903 784780995
558211567 572458508 770331152 67722508
528851016 750495893 550860404 193945391
245676505 342521929 31682631 530400547
811308836 365259495 757752381 885447573
482529129 579137146 329406507 451346464
896240492 255272243 500035769 233500601
594868013 280958948 849974290 813420993
766999012 937082058 901333074 988198988
148015103 929430324 786807884 628386973
450198536 555277720 493164081 988654418
952475986 7290578 241260093 756441242
439583547 827977793 383632322 297390919
808641363 301776875 195273167 146077014
106530904 888413847 210228799 260339175
586873120 257862902 676016460 703971709
427923187 29128724 625771085 915815030
846048728 44924734 292979945 259405694
464968578 999205833 597499903 410514259
114849896 452697722 827905496 479078459
966263735 639996287 979951020 466638755
918627414 587417386 275177333 183730304
567254717 135439032 30156280 656898521
639458899 788388885 411489867 443288821
920898720 262496262 931804266 887136719
240698506 634651135 614085025 828633846
294025417 653865240 935154617 321704226
713067845 482169397 390364038 647535507
876322717 504820338 491683138 378654407
291639611 261061067 976911174 379772218
346475631 595118288 917013316 296435250
614590759 179767321 424158609 608925395
457430341 681220405 798410631 841782355
498308803 435966365 60117727 746156568
569471785 128415093 845772504 836662005
628583439 610542252 283923642 925835471
773404868 983175302 92059137 102057228
795380471 638200013 646470017 554799396
33402315 422522646 533193282 632245922
700742425 654710257 902447310 298632146
332825797 687859164 254248753 307960714
620647825 477739518 195837244 55671739
288365500 681026475 162507484 143622734
128672667 568011720 376619264 147163642
868547059 427037835 917647038 612616524
973867116 230541154 563086443 971556014
189535727 965718564 538466982 935388865
200382130 711063211 942656548 446733687
118378108 374190906 48961559 146932106
797259215 485240874 383781898 784409698
402087218 645456580 19756791 900401689
656858127 237331803 42303849 850909769
145512146 636898590 932003849 362526571
748979092 662220818 597272174 146270102
357046009 512525687 372572127 169553818
597004372 349040672 811046853 240181664
145146860 428677505 953618790 246605260
211583618 407970967 663227473 660731535
66063496 969688379 731408790 335645268
118739913 407912869 604732125 443894821
97786884 119737534 531355794 326615652
715360359 404311555 729019176 823989763
236040856 381201943 505532435 163442199
974145247 126671209 364673794 901368452
30813491 86478447 532672972 157625048
735355854 199233260 772203884 979553446
962125358 843273777 370310439 532121628
723295236 643428801 801970964 123041804
563643784 247470092 210289485 64445830
259739583 702728209 299705698 187671854
615649140 169680336 462790055 50511008
65627507 566762162 383961254 420478669
339515705 484113281 513235389 68062625
972525433 377530534 25684585 534062186
168760115 67484791 258060840 830439046
677255544 778961952 87005173 301529677
880192966 548938165 494489301 311627519
827983113 591762217 974456185 507805008
269758413 787570054 838509791 291699086
15210307 149594230 267842204 821444198
529474705 834171365 147670386 343495092
702536327 974545389 353789551 260400300
630252292 871462960 533558844 704623161
379047277 811271862 730469747 235116138
15902008 429132650 507794226 564354341
592890 607418809 593862224 403058853
355980950 133068086 582908053 598596176
117037088 901552651 335291940 400159126
351180485 367282695 42111005 789401008
43148863 542310527 704830414 301317091
660082682 817930550 844688522 777558160
399006862 381844540 108487441 658104846
919066320 38738380 382153026 149105411
945054950 75116561 209397415 430792472
235947279 685082927 237861846 614973506
7071835 516391702 71529551 720451394
772496186 524385291 175004298 872658941
790035088 62652451 896821251 161620440
314780043 933500074 454568648 334734789
117903722 869907600 878139391 620220631
509836000 230413237 815837168 97607385
343555522 177916855 373800505 93241046
611369112 533930277 147826796 540381827
144920005 747871630 145872614 818919166
805406022 780740400 592596070 799727541
463736070 29044716 462405885 951245571
426671682 5032693 778969362 985453188
100928140 239656604 968996469 770088758
680520269 688353520 854305391 781880027
758433298 448285876 930951050 454901411
177415135 224829051 725444367 172981704
663702801 940752651 763921917 699809601
406894760 437654269 448856279 19433100
455587489 163287542 12474615 184352760
798218800 718886343 192076148 790227161
449730547 208573963 587045414 230706745
869158782 267943909 460507408 965496125
47803825 875245532 892196811 970263934
41392201 654270265 153630420 809343041
600605687 242141878 646396313 474299115
713821735 406182251 602232130 515552488
365781978 135442845 595620505 388585888
367469153 295609503 780061419 417168380
990448940 861026046 424866722 725012443
502696635 590662400 648097262 900188913
922141357 564565869 8917929 299998761
716103652 337678142 273172904 301960624
559380973 620562840 70923928 400580953
621994169 118740815 670070338 576678510
69624525 255197749 814491879 27541631
575933222 171984794 265290487 700403106
357027833 381531251 811765422 589247458
640934948 849075215 447013745 475829076
7189592 167792820 711351783 644984842
853262065 724066267 11010800 810803403
170563767 531149176 694542601 693733581
400997003 366578578 408754008 84744763
866142319 810237168 460675618 304970595
992287391 152585979 878634683 959011958
875819779 309172440 35686216 346031416
853485696 724885456 995209136 250795401
927487737 11457653 956446067 274713134
918077206 524643745 963300590 418522436
398945286 834611197 890888129 164022561
613348351 579225626 563858171 895037390
183761436 599605008 515631131 661553058
874229351 670611714 669852505 821874503
829632609 796137133 424803449 332473955
141775551 71837735 166849056 637171118
313561656 783525836 403802108 423188356
498855087 260785592 475642059 530213223
326820931 893374798 859122146 494808884
857644077 146722906 121196880 815295113
313377990 556659163 763995587 8015140
793743333 576782459 71556571 14851549
5958134 722613978 1654491 438590072
371744617 308920150 941819098 793019969
443131956 265085026 49622395 895106666
261996642 257975312 4013255 24638555
473761049 595147411 537287491 612358909
191662557 694681445 765590065 533902936
557476290 840978013 364795968 168300701
633102252 105570015 844327067 367182640
170168943 218632104 568679630 909196382
619849462 39048034 384287081 299194252
664646773 414181992 21481136 948943191
581370803 584406736 345009008 463881729
206627266 795246480 233600589 828356923
748512177 811501673 880547416 87366213
396092383 14828417 84030898 644769004
458476301 531291059 341052347 891275355
970394460 910661645 831156186 777540843
179035622 577787558 124866890 177389322
166701977 658628538 301213539 356326065
825281123 283270892 307918359 449171866
301259570 349887259 671464176 709824664
141599066 335211283 952765993 360037327
997526184 662908686 467287599 498621049
759368226 46577328 676533932 65695147
428194801 107949803 968138956 242866614
677998786 521428171 530869989 42940590
472743459 267327382 725084026 952695524
120452469 844446676 787729886 772520449
45819972 313324209 270856816 416404789
574460207 299716124 819298458 926434209
768601733 672264464 104934215 843457947
916940680 167597279 318142188 918335797
393200076 670628927 228042317 480491885
172350324 348024207 415572564 443977931
760927847 543179993 33910223 663860842
647154658 653262013 359250984 621966847
523353560 856699440 967304626 994089888
262623528 424011572 41700960 875173973
556843993 241102964 950216099 834312958
29129768 855375444 631784877 433539653
357613201 51758506 920138259 757280617
92995193 726277816 621893788 362453407
592417851 62199837 373840115 432712547
89120471 84058475 205621770 168751625
100545062 180860638 559066364 348669301
119433444 226949197 396494649 212772853
633150464 824254290 744097583 850151949
265150573 846831242 892000040 606619410
528800838 305936263 873104951 754991798
744615719 158994074 143955697 570214356
939447459 76804579 371531228 89375192
433779048 532582592 524401397 758515677
221649344 288553084 439153247 512421137
450614327 765070822 335889980 531963416
22461665 811398833 108336618 28415239
409592555 160602595 995167127 707291931
983570212 884182863 332097737 46683913
640631309 112440870 719652009 824470824
825784376 281330761 829351521 48848758
590839575 465645868 848665368 243014662
461490654 975054783 376317878 311459238
406105527 566082571 213528587 13095403
466614539 398562406 749396357 827617977
244537651 513917769 906393132 793017991
736646308 601663664 362423566 702525468
762151459 39510822 394320216 587605104
492256582 876996558 741349553 22080358
438069868 799185969 292930557 284958882
785405183 435248891 519841192 61582035
141541180 697864183 726311178 674440951
711828285 900412186 268855628 11677140
311007023 624000592 975679164 778738638
515677764 201620936 939437023 905186741
804487315 614580144 461132307 189557741
745836 918846271 864978823 549139057
461482262 72631265 654711220 623374221
505548920 793583074 528389614 391284082
154337091 303866909 882560457 653749927
156006673 725519854 223215351 769583437
740506402 546987487 838808798 153281742
155644095 82051500 350667336 309618478
346779200 265698017 974489428 257870142
212139885 3997948 550756749 692664945
761020280 554060164 850205627 516798891
506723074 262495528 939765363 655102676
905695138 235979963 560344382 583292763
917431590 927935247 653579937 479547233
580348368 292074095 18594104 9015814
275302767 955319683 136333190 74224790
823930893 362404381 96762698 449467383
385504208 187415331 718098565 598908554
125698410 21708769 567435025 389705435
167555862 203030114 968251061 786108867
27651145 616648718 94210392 991124484
163614474 679085976 138210219 192963557
168977177 848392630 243137454 444469930
23314670 154773856 497367045 503843429
662008067 222044130 54187639 396220290
684416268 112318737 925912892 231759308
92566716 124010112 758441489 186588973
788592184 213513378 279986097 251168907
278040442 858499854 979089490 842738034
755154860 763777046 832951162 68665661
663363427 701413535 201347304 216364660
94685274 583669595 587426331 609373374
600759378 50211206 295205470 668483074
420618108 171619568 735567352 751699243
873152491 260927184 353918870 357147121
479781977 821016059 200783667 652770825
618358406 821583400 888639111 404115692
215034433 135438585 961244682 69628309
353054190 481509062 953071528 153317749
352084996 940253300 419786281 647119547
868618252 524320658 103993612 786610327
649395802 989725574 101894580 165133400
682617215 454629671 778006486 361250088
449860620 828184337 467139610 480403683
236714671 533206714 373352178 379832072
387090146 73579953 721619369 236641337
898159400 185149519 739409916 98965209
567998739 71721021 710224310 663604050
997040534 580355104 661851998 833332180
622452663 830634710 438333326 761112200
51254895 452850100 932852814 140222579
771672696 696277132 336680400 574060178
129304043 996821486 407310300 707677576
882289992 666542836 45779820 949823883
814108244 327891014 99713486 688004099
105185641 645991027 464258157 920811168
814657976 532201888 893010513 676859688
218383237 388631662 491153304 786326221
33837369 919801998 727555021 872516427
712183071 419830897 326233795 622519781
258274719 935472143 834792620 366777223
675830098 742467363 681539565 192340694
83202307 289119277 292560884 216110087
267818294 33701537 696678792 600263797
971230219 693913877 735742906 4422889
388712081 18747894 995779580 78336421
615939120 594771920 969282890 485856057
739530830 696473210 468486751 111258877
700052338 818351906 290992303 272496697
437244439 42663871 90008314 217038610
928647477 614447439 62884025 427739393
912568929 943657183 993561707 113480491
152796654 834441994 474702936 696105437
985858416 770099842 299961087 634330518
239140471 139342516 921693548 382084153
984002353 655509645 688428274 243790200
273434629 990046590 625362372 952792780
865112822 259699616 2738915 406486057
715420186 689128074 405618323 764084051
557240794 792313184 761195928 806989741
834431322 222959611 923379845 791110227
323773462 246274416 517452072 713615956
771201143 162693831 634243489 271472847
66467321 157249095 952405768 155001648
186403615 671759233 258746355 470888223
806387142 774352131 795051561 129323567
183419957 595588523 86374670 729243472
223555242 273213081 275859852 108022292
806175987 572046927 682842473 940150000
332709885 238197278 642661706 694014150
807021890 363840852 449371883 618850649
124801084 994112327 320278458 10408052
602011890 763988884 198002226 639403915
858832503 805957205 112701430 620283711
82281869 253311369 369916726 629709326
336837843 747895099 446052017 928794939
765886578 198238206 689630547 214696660
862726961 195181451 665849413 335343200
667169115 852397129 738461388 104415747
826023852 877639725 183226092 612847615
219314230 500676610 648727941 470211411
881251326 779591134 68533159 867844116
128717352 345400211 642539187 662573714
874738900 885863100 214227494 447269149
177375927 355290086 88447477 777750258
931085847 809507382 392371470 587837632
410396328 388267561 675761642 814206394
458634105 48657020 918875952 679015420
296388281 494967843 432419099 367338146
402671590 68156658 867000611 21164587
602035718 902944550 900464910 548393644
989832533 457089064 518105282 430088812
463117829 917165611 770386852 684170324
754057125 525650559 568608503 471066770
248955133 888633068 383870103 786163860
459205825 427635313 672065247 216933119
207909229 455848453 138698230 856387228
52632990 806520931 369044420 232077203
944306862 340031692 130349079 847103794
89544219 139478107 557591681 469404638
930701443 743796990 505463356 254862868
422413492 619529328 779162989 129553209
972316802 344354655 448296806 264832881
758905396 872062586 68493092 802093729
986816058 81397793 438782777 490567248
985319596 240329317 681798850 208048178
691983779 49489374 904148514 970829449
306308377 419742473 477067099 386799589
912951113 543837706 377070138 668184686
717113625 846968061 278396528 345735968
47610561 403368732 724610635 482392375
657281704 271040418 549099498 465811350
831070093 974071733 469182458 158205100
403286773 892979439 632801497 77192056
781424396 352266876 294950456 682178236
309406195 86580961 463575013 480843535
987169816 515588920 949688038 950419238
104095630 459786560 82114082 137404928
310247244 662281350 44426798 277525603
870290336 652530173 341627325 346346743
13417425 77857256 108341779 741208723
444287265 669430279 30681739 682647666
16602754 518738780 982096442 987474641
585499396 904088415 198506970 401148055
832466565 747641954 947473292 20825143
114974407 210869745 937282116 779292970
251250012 719947126 387003972 230957425
67522324 472242185 958093095 50565785
792587039 746431042 859670510 277045080
470315191 413008903 674140078 66514881
783041463 731348641 654171005 142548804
669964004 412851072 500984814 286196150
701816082 606244279 665203314 961259957
91299928 395632164 859278574 558409488
408896284 384977569 824676291 357372715
287541554 710372529 673832131 949677611
747032159 362263253 879402737 972882427
137983558 456238414 123369475 79773657
156922382 447849401 564889694 784009847
720670095 228632752 356270991 342762534
26940093 940667072 748644739 729561846
2159833 456502526 773060257 362827772
721123152 499256449 761123481 858539838
922872865 596391545 838095049 807575455
644179864 491473715 529371418 704581350
979447917 82189009 990067898 255102910
268497539 569815992 477817143 84026693
808236259 399929607 339668060 951557937
543422726 521896720 941712013 881970196
532786137 246280201 701883827 674236572
843417605 572614482 685211977 162116243
924734548 432487384 209742399 261054116
972301165 398571365 154653099 127880948
964796510 797968406 463219394 209673798
8965382 920579587 879120943 760237691
937449519 360965939 869478235 472969140
697678732 475888321 577210513 259866811
418121905 353911552 822748036 760590395
786065118 966082265 204057299 909233039
506720166 581406576 199989912 790589897
351044668 602516828 457922622 762970045
212926696 477481570 973174787 307579638
211949786 717133806 720077603 702738095
204336702 175608267 911132483 7027964
672867870 615560782 617152622 152059212
773057225 865754049 307804234 945663406
19607687 508373201 449451289 671515763
215351711 483243055 533417938 666306147
260103041 482300492 805621948 707334980
704091973 632682066 39130557 236682932
681334172 798423533 543842564 504669197
37159070 30902663 785954149 201991264
991879323 495924949 611359301 816371933
69056798 752475930 600011567 887021342
894502226 412131200 727996268 342763258
492387783 188248698 790970475 749527570
499660166 873058910 21324544 719178581
711096938 918664440 901004859 444970595
343647010 806463970 66610032 704378007
670376797 409951844 707995114 536904910
125027677 611382587 672006759 529441403
242407165 266824297 678920074 364047557
861604527 534401850 467222404 74887511
836439267 744170666 937026609 44797502
411135140 353630700 147028489 758953435
903790042 957976127 310184720 325372944
640018859 687678942 671166749 669968913
672534257 344748237 135406643 244227249
206013060 922391522 921121539 447509906
707122689 127717441 727509717 629288144
900540315 767477679 504661988 519504567
719165561 359369206 546506383 973726084
361741636 810593696 150074660 532903205
383685379 462179893 568965557 491527255
981047219 466341384 696451524 235517547
422710851 415413483 638674695 294348773
857869269 708407955 83141814 732720670
342123293 443342225 431592793 805723170
46390765 338540706 698101993 23779312
461652845 662642174 400944457 525872320
487061864 986853399 768299274 182255064
779794569 594123513 560466769 344123117
244523334 362503408 549429915 636050268
383024571 551601788 548391230 615394850
456978575 325752517 334625902 760828865
133604869 45903576 179927510 313732757
365398355 87171915 620067942 366102517
329685506 359673637 420306863 781109221
442636672 247787480 187481415 464295140
216085075 307865763 192933248 688042820
575479485 193255616 806207798 491347780
49674536 734065783 971314096 787458324
194648839 763825438 763957893 275828633
310931391 668763393 498000755 929775633
424728787 414251859 122580870 791958337
901845248 82428292 613811221 859722208
345323908 910686056 144376064 514453217
210400573 679267838 965151270 794685151
892361951 913524483 982116041 759810324
671698428 197312121 299800368 534161196
973289815 327018173 351457684 145585431
597300096 562967425 726604579 524943519
286685330 206521449 584142310 18082598
396245524 113962483 697557497 61265912
945487282 641029544 802367572 4027415
479047635 254826872 217355255 544714489
658429881 785645542 290179806 203445633
19122858 955083319 818048146 107623411
977245413 205704586 975459418 471988491
216918328 100350756 79197852 378505657
821429631 832716277 540491435 518130511
926182122 436581880 209658806 652989888
733049735 259225043 936005866 323303438
883157346 879905617 361427279 567562323
287882410 14562090 301760445 828179627
726002175 117397028 381578895 415273039
644144428 983425013 683356416 25782327
170574133 248964705 29419154 139986770
82125563 438383250 127432949 184440672
103936479 81803945 219708263 907914882
449219866 589227176 343292540 419185789
665921640 618480181 629901714 305350198
500690947 668525383 730392068 774266861
154803755 627614800 498371981 531072549
572093771 800263872 307921325 869444471
47887387 961891598 819003701 830007866
451166733 93042737 219078696 323658228
16088242 173522917 779510551 182147813
529927896 559698473 789536481 251883673
489679694 87825066 773724908 921085882
136461925 846641931 749017607 154551520
266797379 852178168 605281999 970524349
884317057 133346347 399557255 936405855
171617387 65499734 954867436 315458130
720809979 444610526 905012315 807545532
352364932 938213368 414145424 400627705
599247771 117540211 344332520 888041974
943496923 606516395 380318811 414822169
804170329 291052120 31206838 468667473
903545543 781410188 460842750 908861288
861236137 631507642 505476014 294130661
765799163 199853649 822621581 819858861
194204257 496261786 502216472 476562256
944422195 163644470 880201825 758063306
951423610 947006619 201828405 478484657
141784336 406453384 28172907 751485059
909835322 167884003 785288199 110521649
622514448 147778924 771800327 96670588
868025275 472831400 4910231 757576993
217329499 271387716 962954717 40491666
843231716 577549673 852821928 798421798
107461634 550664746 704559304 615289481
263624637 362534004 479628427 707937276
429365566 367588780 294905609 705301809
189068211 634236631 263630643 89838612
231375502 410641470 712967140 948710874
554243321 537834486 296675811 23537513
517804596 838457403 91914579 803363881
266802181 42968674 442871037 914328687
345922740 35309795 86059891 608093753
440489739 966882799 536924195 463206926
394350190 145083796 138131381 59955401
678756029 80590579 955827104 500906311
39985167 785768172 812944614 618864622
244822870 843116254 588971318 261604304
48178996 42198375 795327264 736468132
72657242 448226712 384590074 755362639
645636359 403136650 787509089 712015325
47940182 106786864 581550502 192845105
67787108 961264068 57292999 57293409
660015103 583563036 467456727 189276160
452668582 571674058 481993474 565217471
558916705 607036644 185619696 62904544
607537325 541649625 14608651 940004758
677075250 586808322 435105565 110141414
88593038 553080267 390633303 393228008
215430523 810112957 225274849 79585472
469798209 790350339 220178130 746705749
826534987 334493196 402306395 574543147
551578530 486614392 818533250 184469680
25331244 7626088 292728586 376126107
576026048 687125142 337023030 706261142
912569156 145294312 763033749 378387079
287652362 402048305 890068064 860245128
433616974 738617498 395274264 929063842
441507283 60212331 622631972 514700427
232356260 422688774 672540039 15034994
91205772 771410717 723697028 616768889
219622804 456271658 335449928 158809477
574136581 408003878 410623729 877193873
302794788 343402704 393666340 508139324
935808229 758853789 631301629 389431355
596329000 743466303 523746353 428831885
414005428 439875679 904764260 40221243
909660038 475601716 754865229 80906330
983386825 350178715 375670028 610837081
305408827 343969445 829191259 499650211
754861285 787921587 401819634 27471826
504474617 907513891 927006070 670109049
268371827 670305543 479993578 41169332
60574456 907265425 435584908 853058145
639149367 715391675 466863107 204965026
258740627 950773315 393606978 241363785
81361615 583665461 897844656 639465437
435102019 140892666 541321634 73936704
632671088 221440001 692479112 363579759
979075433 709578533 80459630 34661216
567644351 443272181 683352958 436711703
69659969 576817039 849199981 791452603
895336650 726629456 732005472 259131245
402302834 231246963 639747839 84775197
176942696 833168429 623588581 846330022
125129301 24325896 86704389 601424543
973895295 142468896 563487407 416981672
663017759 756323585 206844654 950349276
661854001 816695100 478526285 551303227
378880024 430501221 816536070 167721195
505203957 68944229 284402329 342252484
426862376 970281430 512286948 310202220
556664764 179679274 82630282 491362989
879223720 499706815 99014167 58803251
402746550 113100975 481252773 207181062
979057978 114434275 803125904 533065265
976662263 540205910 163822783 945931300
98657302 591322644 685678221 947113786
218064863 348185745 513308765 459949137
305441397 851291059 424148355 333677905
802133567 460103163 478064811 581614948
424284675 919617775 115771328 65967058
219654161 605765923 262227450 945425412
785322664 689039731 886105500 610281636
764180844 946903257 901547712 391579864
126584246 583278929 750541295 868899605
208622983 423254125 112992683 611131376
738008106 680398461 322888744 605060514
786193345 754443691 78222522 881152834
29833290 739870182 258901943 338245175
508563762 938375359 422886679 960063278
422289938 357620487 798721227 977472462
659868965 565363469 318131196 662993998
56172260 568530558 716666671 502694873
813499227 714366268 135801159 249797043
887503381 448493972 862806371 563847021
450590428 260766823 295822537 689298206
179141354 387164744 309828690 988617849
476154041 799905310 950025760 462754137
244795018 96365846 629922384 482793078
362035453 554267140 387416467 729948531
366714048 755073686 299680732 240062142
739383494 680497813 809765549 819646235
332144861 867194661 868932788 615192152
386255481 756405624 705732480 632937609
468787367 41697105 571894319 984494361
41822443 145911258 233372573 198856398
306698023 247680422 708746639 274178445
604943964 441286164 514678768 660767772
754942908 192125723 704319868 358210782
266740706 890438142 189775278 918147066
727957696 392199856 453828512 824414295
122090818 647093720 60019976 60427210
598001504 861895855 134205721 488655170
444324421 326188156 761095692 555701449
835291158 218465563 186891703 920504241
881192413 90976300 315650940 196366761
829084892 523744694 998464996 361977586
684201015 222113309 505113059 506962192
445811807 202135984 340919708 954489614
982946026 603515998 637060913 372536642
283273823 722144258 761197552 869752430
344899681 463307372 589776241 615545407
988405157 960999398 233029456 844144828
548630062 954763938 820155682 76965229
223581916 105264068 175939171 870369525
66882237 795980041 744137947 132438014
521914680 354575810 449117911 691015363
366477208 608567397 840659272 10158138
629866305 489212144 958018095 179160680
985966405 989329689 679374010 887775905
640333562 103716474 161168097 659811543
880702625 6986035 674007309 930827277
867725162 109679089 499716834 143351430
276784074 788399687 827060918 157446774
358718795 276941698 68698668 340240037
645323667 815987382 804561732 48333038
739466176 70642249 312171832 149994699
66770542 970242439 774857210 933838037
829043948 798687089 587724463 419756005
483893742 124991203 260202847 680838112
624044208 811464130 685569783 97784042
192561055 938879625 63295086 98734814
523688885 82789491 34089573 784652966
883513076 821501827 803064152 143384945
826432396 803515887 209015744 704533992
689422155 514219255 236227024 937764115
230471715 884132841 948227551 650123993
298525718 548068645 546577857 673922423
791526858 605108176 671446079 842310888
953055785 833681218 969484212 962002302
364611035 332096606 235016693 157382796
26458517 60260729 689612872 518658722
504329302 921873820 580892713 404223007
973231204 163422795 154573751 582862831
691655983 844826956 322308486 312731438
560177546 494415472 119978903 23637989
4420484 667662978 282308613 839357438
734918658 358542465 848301074 553901388
296556221 39241830 253454449 407823197
885252668 928742350 208020704 349635520
470504243 370366479 381892322 448544161
785116248 299011228 321104018 318598572
119220352 809137042 2521511 199110380
544327357 465617845 652845165 537401344
405163958 316353752 690103838 623963003
849629339 253861599 348498944 361005692
650396317 133101936 679810815 965820454
885193496 121710426 671820113 513904421
566879593 451715486 872800886 304815611
143876912 333355069 851233126 252802991
157211337 727159366 715857789 206384516
417125959 844122649 707302456 458637983
480993082 103777575 851351894 516415680
407461885 780312502 969259960 480420197
