100000 100 4
217263493 675063280 401577312 610744881
321692000 524604052 356369451 805486864
488462128 314886767 565461846 1559601
660080693 603225731 892412715 18159512
641330030 637687828 112083047 627952575
483326105 459561719 45564380 26394151
892175718 156134205 216048035 66588689
45482652 396500915 541814709 472700024
827978962 518759923 78916304 651481857
576913925 269517355 668799998 316792045
62320873 458804768 350715800 874593379
635399364 479318011 258366816 80454556
929985279 451536236 598443328 291239736
934157412 385510694 869472183 604124614
747841086 930257707 160934933 507558921
648557476 398676819 658990711 565882166
798441598 170489670 693048591 864950020
462677985 802775509 97987646 836555320
42441600 237093456 864371952 292418671
584045661 712561560 890322609 404624458
883537263 510777581 756939278 923887602
491508252 696991624 706175331 155420373
313163554 392184952 989682559 130656422
95794856 256956078 561853195 394977415
809306760 742072057 574190438 78571142
112718514 522773978 601817549 860218616
923224533 812612352 377198678 499438895
226678243 31723096 710683349 954017641
757583956 658848244 934661453 837664571
658206344 11498005 891149253 190068034
284407419 19988717 518561256 559728081
848434680 958899387 723184392 931624492
901714566 105250582 473116315 176463826
23449446 258925944 219965682 301584580
304190716 738591296 413613004 993119921
594803258 673682066 305127823 91463839
208582879 483409895 447400453 385633949
140543392 958060693 518682319 437494272
873926409 70753456 31954001 402103450
456084172 237452750 693895659 673087088
833401889 9306180 388982800 29297042
759595765 462647361 967098751 821246862
501355649 848660317 396065183 600258398
914224419 38489799 754302871 363114967
588169614 146151904 339973371 504419150
882902425 950459315 880011729 131217825
529026433 487289125 803254006 202369420
645354413 898210598 672531851 985102590
58875160 955690168 731831888 791125507
587463061 757443330 658515192 421454265
293667745 685245337 141515105 534495919
701086072 331750995 266644178 352155677
873236527 164559356 635534554 87382120
989977524 115600854 306098700 408646437
870926958 564267588 421698018 239503068
251565768 361721949 460719744 283920771
169207118 806604078 681809790 172963480
163940096 892892126 678135806 789900984
408233921 1696314 745639919 245423869
532549189 88027727 321023444 767416692
245557073 292712778 40619064 39345665
459273298 114789443 246579939 979179708
699050487 204841543 794687500 14508188
762443934 40601366 767192254 718922131
102134572 380307678 917502656 640020636
644598975 806892897 99691994 545992774
207140115 816044983 626228177 181580656
373280575 912330976 602812176 445929996
230563153 567796128 671019466 244937505
682722586 59313708 278094495 301252806
928752894 59674321 240558800 383844671
756144839 47020045 367620242 504095251
891799812 318861299 572415982 451049816
775916438 330260989 555861493 111857639
41519423 332303299 705494777 336109087
864839969 393208727 316270661 270835094
981998941 211081239 593686685 234681940
760169714 716321896 916552467 945869787
144935687 107729505 419449504 312070080
414642859 956941171 762870017 231691833
537568402 724412330 692579262 793566050
391616590 766520728 910679577 133820338
135787794 773625120 273063571 427201905
83681847 416360495 479498733 311516566
958404790 720934318 862602557 101473574
744484058 575191788 725609010 283390995
390753456 284213493 567839763 629168258
95558473 85748610 413676824 164736437
725901912 740901955 972783219 987947808
135498280 797559360 712343208 590083485
710578566 192042140 438228727 650035684
306930639 681456503 425757310 105492661
156992144 165292138 408865889 124687441
304054676 993146594 428325605 824527253
310043408 417322501 130487632 574767175
243333966 450733574 527545067 673266849
137779634 959536766 579474067 811105435
299178849 604959331 107577851 439020721
591280171 458601234 363892895 451893915
862204184 276318136 46528859 939606398
228335459 156082464 555979468 543854621
359115062 155274866 723524730 604409915
890830298 329280544 816475302 434562150
844089180 361136576 953173112 367634373
67465529 841834449 358484128 198699057
107115119 904387847 240977352 438152589
144421008 91563548 856378471 212187891
809618082 163697787 314258929 664395508
775144741 725265199 612014772 423840155
275678724 857540618 262154212 353496431
503317827 940083625 411377165 485292398
885883215 276494281 32838697 301962346
739827586 514224402 669028089 363680088
559000398 33974986 957105400 388017062
845334980 965343718 68047339 622931585
819722045 21652089 133023494 380639924
496066171 797305534 993216115 402508914
822397816 386174709 836758901 385150637
969871849 511418122 521226214 284557583
473967060 486216842 642627691 52453731
201912580 449012315 318515767 892569402
860617225 213124641 200419528 231986359
388961120 500918407 170462029 543843434
384393501 839094778 617012785 310939247
901595006 159278253 463989143 801215845
198171156 594594590 477935700 714106254
862693270 789887739 293208490 837871619
803982936 144814671 713739099 532628926
215705479 555540622 611334224 724396733
236416890 633224513 570700719 301345154
134967525 759257128 865155553 693453141
846707240 662746306 441505378 43359835
459894507 57001222 968460509 25958304
378034078 66713636 299221424 822320274
899483171 302556451 46285540 286293565
834277405 173534863 569543551 225701480
255986642 113470372 489229106 1936646
518707236 683577373 729416912 544825449
807570792 818667256 416003589 892073305
346708532 818771616 870178000 385881628
179692151 923223890 931488517 256280185
286518658 988220157 18367301 510155589
100523250 825018618 873975154 339419929
650279481 709547864 922760385 499138477
887489332 64081634 360326487 841785698
832831472 808004906 803242949 822361059
514562732 845421487 84567344 181833667
783224449 255304307 427002510 953661563
469512991 853565434 58200758 621908814
685644219 887455197 468169959 817781816
797387420 663978417 140752559 764285237
604773007 202573938 346644424 213846751
41558088 643737437 55471158 136015269
283235105 522710385 173478209 26845596
296403345 425432490 109248194 81228656
354531463 465892462 27713229 662557494
319763494 741642259 12132669 276637260
46352187 486964326 859935591 335920219
497341776 313590584 963874020 893223267
398717576 444709818 611467038 920830570
573849474 319268768 685354551 321541404
395253675 111824366 467539845 984140298
501805134 996600040 545066473 224276124
689130524 515439047 216444741 524535934
964062383 668984197 12322828 673831513
371643428 235377864 806012560 376676991
517249042 933784079 555808178 871419501
547141887 545536262 835931749 126492938
486488995 874539515 358614832 611421029
906639003 862149375 506508541 33272841
37231846 231297291 977633473 985462372
782283180 860974084 598811375 843337510
208072605 436628544 558955894 589653538
335039953 470954300 115757728 290434526
43896155 613608988 769672801 839012828
275294186 462878750 260066029 959405931
744189031 342596951 736791889 488835566
104149146 338508784 756724846 813087935
163478710 114858470 450896731 205203235
78986659 320392222 694393990 247382810
821056822 461823688 94842346 202292649
775769056 711606205 477515622 478339095
671486806 294241587 839776704 436249590
35106199 698007538 181664158 460791049
828077949 133181788 738593927 414619627
331530397 619468980 518499364 155073057
131197128 884981804 668855209 462349290
503001655 298781533 545938664 259998890
827411511 17032651 463813897 932884772
277973855 882035115 942869667 411587838
926614303 897556978 190413132 444655113
812970936 950692696 75621323 585442563
191547399 189134015 606739590 448446135
687176123 826410856 807780909 704112585
974759825 902476821 106800024 283716193
663180676 851292654 312679866 229509969
611822529 304812752 405982708 395983403
523931625 723204623 900584441 771140452
174210964 613129320 460940694 493489787
851350145 303114858 354129756 93385724
816588748 329738596 871553107 315730289
388307745 299809364 758959959 456944293
184758576 374469144 112143318 194949089
505449213 980039826 896008711 970755446
339203418 787685268 466407528 898949098
435058308 436315301 562416117 992509128
828653144 818002412 675128690 904289925
671302680 612768968 545430436 4593
324209943 108193962 756425354 365428489
498609362 530726123 987711223 233328621
610309266 609677181 77086119 466015858
706067735 35795933 527629177 281356217
821230932 642456591 836884728 341752046
87273670 101552274 115809163 463961356
678919769 731652128 27797130 77006782
141772749 410491485 866439530 521241045
669073018 985422492 449227517 119096636
639844194 51677569 700753999 774479626
441793815 428387496 849023933 923551554
483516930 512714959 761049525 757722666
475298441 81304480 510511184 753734987
861241514 198716576 173567833 381860769
772035797 672627728 608350383 184468507
517897457 294340125 156267918 854293716
87915790 996283807 988515665 41490193
275527093 131848436 211143517 504648061
896569566 44430530 933742303 21915711
646178246 875810934 661026468 874204011
518219199 787560721 913214451 76587787
346902484 78027957 14853268 128900449
772755391 414083327 402230016 450845294
192446363 143562266 56760879 42606577
753574032 949294333 231830307 443205162
674509830 4358183 249133329 746010123
26685356 873610606 463671880 622547826
518691520 802298913 76584210 443140316
262747922 217042468 858508256 513502509
606609197 220121728 223731421 875371790
566416789 824556342 808597080 831431104
505922101 475353095 213794290 985276649
31023804 263828282 302758235 140386435
867803579 630429894 619347854 634659617
989942863 508561152 478932224 550956991
561397407 139972732 517415593 117053846
915243632 730679296 730825015 140172883
671765381 277838728 143983851 64553013
239293696 357595106 205814260 703080244
507474280 687627557 540914452 161004404
758175626 686963535 55457271 955208626
450255546 885915278 865641444 153294561
668806648 248289509 271958117 361928319
367034825 524418013 706753630 656815201
869813959 674025641 596043603 372589626
154989461 213150643 354197388 698178142
729851222 192592239 470449499 353853832
29204881 38141442 856402103 493595606
331443220 224099388 89563354 121269620
295385405 837795817 125993914 540166220
627665802 577750218 285019561 508211722
102583736 637858087 681501294 257813998
591782780 808010729 798698142 923639493
408924804 316278436 722537717 390763852
602006699 168414564 472730217 68830092
383266681 827007633 983366064 945291880
139347112 254235522 975290798 324836640
511922422 771650671 85234867 24855146
703540691 146879921 735215932 896809054
215106032 50829979 233766765 66328780
469520213 603866970 218535062 254155062
289914431 552592759 908316000 487519312
915941808 80835439 290300734 917124000
994169019 996586702 256783679 321145404
103575528 168855447 853715984 492759561
21428338 91391809 195412322 981792516
506018194 762511869 480463935 874337790
792814041 422664481 358968422 921125804
241434355 504750283 805699601 531488594
762957909 476968020 67111460 69724359
94000587 942060678 657096291 916676866
112451408 364827989 375859071 654059524
521159237 152635252 449027492 579115225
24840537 742967727 87455877 370114356
937636155 623500376 553701950 762479067
24742781 857668931 558485041 737991021
683341847 831631565 572490664 489578932
907021523 409378943 485430232 763609000
664280428 163023025 72510811 324327224
772904891 350371796 133916098 983646307
256633891 814947220 666216149 146551502
109684906 140327169 908035840 310889365
863657640 83006487 266993874 753517786
309425609 238868088 337476590 125919589
330500106 143330781 950425665 142566024
138520567 947933550 627020849 44001124
600314696 867038427 254437065 479819431
722186339 447395869 233909754 521352803
86794364 853833956 247273707 390038440
572001014 857479130 36986392 409796096
748583608 782254459 42614929 154558482
700857153 692043589 615461297 219272511
303208424 312087785 642118545 361404853
905418152 133237165 120364236 4834082
965091977 312160005 64225470 345120270
788768581 567428921 808109308 531613987
152515739 234411959 838535839 728849587
387312891 258970631 402860558 669332811
918472645 668367281 168307046 320392834
903167762 654013346 247135282 262786291
749424849 766897402 238239255 624622519
503057933 853325017 735072998 434158257
944342131 928951598 688625183 214948996
709778282 743261504 347297516 501788778
368565980 977390893 57141009 99936772
778314401 773888311 768627456 327220274
883184201 250747212 225612047 883698074
627366391 757623830 498327308 364094112
968290277 621182170 236206256 745917459
819604923 115583192 300464435 873814062
271587434 328070117 882965322 445393395
131435608 925187107 902621321 216751947
350861967 468954981 851760899 321684625
307290307 979693944 172779122 364015474
403197727 234273878 196561621 104265642
455296594 102984337 891346065 653957962
597861889 549372000 630493223 841084353
321128025 265634015 951931103 363402152
334538664 228967014 422567495 151805354
787813854 528489844 162201110 788947342
598068588 782297882 502083806 606536829
721805332 889731074 647044526 748961008
291000743 380262867 456384871 31623814
227049399 216066484 35269303 442021348
636041008 154607543 567797209 254044485
205927312 110822623 264488175 569713810
850515237 841669251 347364834 416418769
873598209 403856230 77690567 114817501
937776198 276984837 750665160 795175948
542384271 117335188 631102138 640006164
634766220 81225324 515255710 849253126
570320834 722849881 966566324 919292032
119896010 835044378 167497679 119861480
828926736 661978589 921986211 381837736
91431047 831591324 253414993 568152773
801533196 896875676 141473620 97570490
452636064 557059248 3026681 770207181
206825237 747236817 454266266 125755366
884845453 577512519 638191139 254704112
861796395 500531695 687843239 837251741
970908541 53320886 791327462 246080127
680842285 847059891 415099338 253417960
355290396 158300981 976595771 873397358
432164272 134370020 544643334 685615262
938544847 929678586 135076312 873249200
609267145 671122893 838348541 896923371
475567075 774795606 908420931 583262851
167346209 738237515 261866728 520249258
882884670 928024428 918394397 274071068
94194815 977156474 442346909 846278035
501916292 90172573 414490798 176050875
683776135 881501685 338141166 438762278
424290883 531694659 315543981 442958918
323571783 914894248 719323685 256444772
807374374 204189296 445181218 523797922
867140655 942179606 232178998 719015497
467824334 144379353 349183722 338331303
432582112 11286293 866914187 93241517
186960506 188861572 822895175 481194820
263183293 335509139 244507798 164635756
318038376 920828895 896353381 780169091
84997846 200937033 204410641 213875729
736833556 463704359 408104635 689956049
808465093 459358060 520181312 910529216
80492572 945633273 810614054 451005638
89869843 435199069 518733318 405747375
197036291 270550133 254542400 996524600
706067114 408688226 520067962 357175954
870671297 575147032 748707334 17088738
545674733 425565501 246586797 627745804
993472449 48764015 711318472 883634439
661458505 508953948 464056459 354699099
609130615 736108851 676094545 194155671
645676883 446464559 171129790 335886767
825022653 132712831 442742981 246434550
881282031 138244307 61709887 120257734
142885280 453806900 902272014 333456942
987779485 440212576 706648218 763703002
453457966 508203484 485375200 402434
802734373 152187210 351685890 255380506
553939978 886163091 929762072 576772984
719637278 796546577 218213351 678052111
29277509 435451656 233601469 174017780
14692318 620875846 23778383 153657217
158055853 606542448 552148181 5359484
772913087 270683052 639800441 530377146
427698598 608859107 546907084 417731653
534210326 220685448 487475946 428414909
706870813 733349726 938368532 955932902
405935207 569987448 468058956 287425694
63933941 277153364 971869529 185244011
586008868 504260052 352884220 439112358
820148670 743902476 351362781 189894565
351579780 523129379 5470799 435492033
999547715 972953605 260046767 345076489
136739170 492152546 634527854 842086265
691402122 653385214 578531960 372674986
748385983 897234124 146550927 395873618
617983651 117515885 967216326 1730855
311928915 886286728 12823439 841324781
607069574 319602560 483213966 835809019
880789751 853036122 638381396 893535063
57928451 559523915 193739066 554228723
642813305 744832590 461596284 212378657
226091558 694458881 516966602 955968512
556018882 145192775 335559175 23377421
474907234 843760853 864251849 467022121
131212867 587830346 90719922 674278593
904802315 746212748 471617469 392137367
936314343 794648726 721282172 385456888
546151675 877639291 67398804 210176518
701740316 364032917 318311611 401979559
274628376 642623388 570469311 346494293
732378128 71365011 104393358 90041194
273714775 221235788 884953994 244757954
802031267 671862388 662165421 488680996
794646351 975747482 901223922 164607155
756092634 512390799 132985553 98706160
10303966 600330260 323966351 627176463
894070573 966436239 77913503 785737631
601484659 530383355 803822633 561439080
651058419 287980650 396357615 763356397
426724503 594627382 353999063 744267864
373359048 524401374 460788633 616540244
644236215 990110322 562009852 875553506
50507729 289820083 842928808 146234766
709570977 608019300 815182345 31735421
62991267 932521784 586371544 583793737
283660761 266341741 270677653 71542468
730557853 488146469 854730520 430815107
375243384 200483634 96154276 671674963
803418889 695729026 593450262 60589679
866230405 147910085 173859372 605577086
21006592 65579021 595684183 865167058
960356984 601544783 312932786 508364642
450028588 931270556 923807918 493201969
171308006 647042125 300756094 837259739
213922158 770111894 824361337 73241747
421025388 413841676 520618371 555342553
419007826 586737905 198569086 720529202
146180377 582623862 340286282 621215510
762913850 788943230 451734805 944605604
109583602 179330462 573361438 173461029
661477610 642955887 397687866 950019532
23764257 843321066 540202131 343387427
853604525 595423871 714611377 750711618
911280339 27009049 252390229 917202528
518218070 66622375 788963440 884902627
269381045 749390331 910596558 965215508
665299903 789636156 260956086 349330452
630677085 376973945 1938028 89642993
999559080 581286226 172907275 321345961
59732483 824483592 456221892 882013772
922950576 74045171 519768582 76238830
519810867 753608725 320001344 54708577
852033438 828178689 394891496 759936873
365485135 572436667 226635918 943228822
286387599 773684643 175808398 809118199
155652602 510076000 831107091 87922210
640970868 789082 358333390 63098439
345146420 265621297 250272776 161560318
666315598 342816555 357780532 830451101
859885871 281794919 492986814 241712882
858430125 594948494 723323662 660677785
586289878 360348162 560277648 240802420
749861283 641329338 880777922 766299141
679886931 724364595 710519030 584476227
928675184 358324767 702791590 293081024
517913729 713319258 615529155 24880366
682964846 618256445 858085887 449630753
592936878 856070756 860168568 165112903
485291641 733550438 982631710 492227738
987831527 431253168 732280771 113975312
842438983 271696225 836883087 678689176
335513814 453371616 268014754 424717622
862017933 956452665 625091009 917807179
226839496 493928019 245385370 814557372
60230833 376024358 952804767 47029629
734697657 351580354 691497859 343693941
507178131 690873276 173955458 302740732
825320193 652623061 124667827 878625660
698658222 654624676 587008353 379973058
494763389 632189300 80463483 752580625
701158296 424943458 52134355 701037157
817060782 668255854 113548491 846723013
79176333 756377541 643193481 148177927
440516106 337021703 461283174 681233299
385572581 610167321 126568788 755352970
384960439 752937571 968230883 735844090
246232465 6299742 201184326 467574305
507456993 882775766 319326784 851277380
95314271 155409884 492744921 590641077
52207967 668922129 88463424 640458163
337179338 811796971 388910710 900159840
229191476 585203613 904493728 118737561
338117181 646819506 477618139 133695911
21230719 550264956 795059394 884581519
425156160 390698139 841069703 135563021
646405681 484099376 597439113 990898895
597080126 191546845 167886823 899491666
568052283 591519524 933187581 495350408
185283119 317634803 749518623 94354546
614155944 387015200 901386604 292375544
160856688 440744387 381777241 237956796
82700514 885553297 745768851 666939676
559660093 809921144 730480143 572682411
202825356 981359594 630319546 175290787
330269624 840015488 528883322 954584228
200156444 920179771 808716367 876977265
144306024 397650920 736398292 939517998
370222430 336143449 634804218 84426049
862628192 117312193 295121661 295803189
204741788 588687048 523198153 954446710
577691171 982481831 42526705 840988247
578036204 853482597 128757419 470622103
714866535 955509220 805054911 225362046
467295370 595866949 704841856 803221892
769990681 36813978 442862336 945362264
480062369 378963155 309365604 600205398
157615298 326928176 659543380 840046298
938951411 262556466 426418394 498938391
586640864 434054909 691199395 475530189
470969873 500177295 424174345 377179712
228709407 984651339 403881756 175378768
125930821 559238530 796421432 173886738
886637130 837693945 427550306 469194031
460425317 103984104 494882468 759097145
52851094 52036149 433766059 224694466
942994952 832141839 282301404 562670167
481549615 319387154 6296085 232748549
183080960 496545256 685475860 974167398
292098725 620188253 531263264 5657408
921523555 521445478 711407214 945375588
777187597 247280943 346051766 542912924
536857889 499803993 587808421 960660705
940366425 178384027 145827421 253658784
462032168 711367422 431832005 511620404
214213592 580178419 664059287 662010180
455257363 290830318 355881308 775489283
552435724 208068909 298201976 58321960
956927701 78897718 999044488 317875051
494643661 918747630 593756910 374683164
315184079 517208506 489616600 127600351
539278939 312927565 370009050 890422898
861034652 288308553 852546578 366045060
224332819 373472578 438162596 144748802
558893416 717119902 247362937 958141731
605517961 344218533 229993956 22559507
776574143 523719844 932114704 696406702
599686042 547149347 815775567 363807409
794046945 995791095 218355403 533084462
945097865 387075512 404652266 691248878
588082470 382959225 529862074 954289497
574373656 740008850 913432737 205009695
345030801 453922268 154733616 827451057
877113309 700051751 344257330 35604079
31397799 877665423 790637070 983515829
53489508 195351438 267532427 99530375
306194627 616140920 833167213 573563309
510634897 712141840 810139881 359844125
459017062 695505395 69464468 187276956
842737391 662488318 928213719 15540886
888083434 135528077 647885880 19206304
407834893 733508748 771801903 352220296
478346069 53085194 446842658 963472354
488310479 692557707 680687207 223544640
632488240 730212774 788259845 158990640
625991415 721840392 133335908 201224379
121786378 319779746 507475307 871012670
201920612 117342689 564376811 23990555
435118828 197334914 928750856 432276996
541532782 672631332 228178076 726742155
140968869 211301330 754902450 201779019
86075865 707010273 395167820 434992862
57816253 478793770 428844817 981500868
65188154 365342034 820695751 936038524
431313931 35237243 817328989 730714578
143813107 273953273 593854128 794396024
913886006 78428978 904356304 33204167
6769887 555618528 930821878 509226001
931704747 841060030 354091603 504954942
714532164 609497733 633078542 680152417
969791391 329886859 391123337 136399994
54345067 945454605 328899767 492526947
144368043 582250345 477973682 716460100
863854047 88567273 170043076 911476527
672525276 601657299 44645900 34153934
295395751 96961497 299609082 310028480
495687517 515048867 257128913 33746436
570270383 205590683 168678199 320339414
651138438 624947833 805278199 87483145
651513891 150097917 199061535 100132802
925017318 108601738 139398475 610900070
689790331 22594412 358686413 287347140
837542636 278221284 436716677 596011137
975277520 759449283 778847546 161795947
914955241 621169879 985357955 41667374
473689151 693904047 832324062 267328863
611382449 885299629 56478770 3909084
372644012 646286833 195552549 443031557
666155600 442506307 721399834 339465424
121047564 452592998 159844850 915946163
838084104 819326425 707685006 366510652
879301718 672012063 981167497 330586249
751857153 311640235 697457725 520862324
109603578 64584754 265989280 893192080
781776709 438827746 696041247 9982220
978423115 222809326 649554255 47105196
766679620 594764139 714883794 855254729
529273274 814031544 620466143 339527426
432545714 331896054 596497154 703929924
596484653 107122977 772842666 367546061
938102052 723755374 503065112 917664706
218945329 252729389 451723458 534362164
515836179 865372484 928232236 392286306
788749499 623272150 946345295 968693842
378256859 977624680 991555063 486272455
639789220 195136057 623966499 828298202
315852183 252136011 983068838 621317660
731506735 53506245 528115860 149974513
154840791 507790435 330659458 502120438
893351964 634573451 719462557 804604789
449250180 146978550 288838251 644328842
732981764 711000601 160226662 35049735
576249441 886591755 402222995 302486025
83709233 812893422 692638970 426161665
966946850 14399655 914048522 421354280
796755072 495803046 8393033 417273379
218917143 916679822 690317871 916715096
596416811 17390382 639814568 871136419
589304359 155254359 984456059 17962558
576542911 883417057 469746833 167318962
602296114 882416209 743356119 786736834
541543407 494148648 100195615 80827233
985979925 912948598 532785975 911934347
869805209 559584765 388749680 468407506
530998255 283659779 442662861 479447241
299652278 605755731 353943995 529539354
922664557 323163489 798527556 4970905
323157079 727980552 11555142 275564650
839919614 257099259 774845235 854463878
725205427 914536893 14381965 431876927
459176294 537721247 562750347 218744457
399955662 38005674 435820907 541739337
885598337 425902387 270543878 455036828
313197971 220122920 253841455 837238554
832168712 115945792 210359793 293630071
1511001 741922004 937913909 713072429
670175071 56567914 712048922 81692446
468853597 925438924 231460015 8324896
562765728 751255626 311477289 103536721
949133538 470415942 569311552 415592397
615171027 605334020 556377148 350207386
413970281 320537892 610935886 281671120
878261925 239534975 797908187 222823248
628721907 59217620 21951753 10132178
372098776 109566922 447716856 246414508
455516362 359633786 188523028 532861702
394327396 976619911 423239251 364405756
37906541 542702457 471045489 709784658
313525025 784423772 424350081 195541115
37982167 386510179 489187648 13385891
704572141 500879075 187189505 752384646
9003951 297757924 273050186 483480936
972118355 640524932 18838731 864010015
683948790 150905484 315116267 909167834
579425626 147499799 715523228 4514762
767583643 364863851 734943717 640012623
116249495 823626253 689215698 59488516
215801262 118913021 667393215 418185327
878319251 158658165 758277410 906044793
890574061 6686368 839349174 52675596
499848642 515815344 136550213 854936667
78405699 323460491 722026287 565229851
452555137 781863152 459673038 176885087
104040781 123248525 402882543 604021329
772321713 531987011 282815667 833835496
933385462 959536631 191649646 828369383
968750240 575133072 723268928 646249769
508201711 490795407 665518158 679135374
802328543 919323893 170658160 151398280
498130512 332067467 355797136 54080683
623185736 325582751 806360363 613955860
461426557 943482616 919663746 4976074
701319766 512169204 117650843 548633644
67210235 745752999 761233704 320166845
574271630 23581944 337677859 560514003
742289069 498661227 274098256 956557201
549364 420008043 850130177 894268793
421954893 912959880 585079667 140220133
746455711 685207482 801339880 455850082
454750808 498289605 750856450 996974924
788893147 882409605 810753102 703847383
989312286 708604432 570029731 878967442
452818129 825747461 807636953 958074190
528816693 431428311 203918440 323786797
417998299 204447006 555486895 901650884
965293140 411898974 471883465 424420410
265532 471567444 824473254 790385990
311133876 925670931 370313282 80475999
880782579 589675078 913313139 701164399
966901216 986541246 401670335 936098372
806353720 929934096 262435898 276824761
382325876 661234187 877081869 113562834
174116839 914229665 207367460 258744096
6102239 185665452 801471191 529804184
954558089 383876077 472766208 510659505
155904371 47922729 61087526 83558528
304914964 335437927 890827058 111679548
984691558 24797614 991720921 539211852
734435824 603464484 876496608 502485603
21176465 490515667 431989639 610176196
144474483 394411220 685020337 652326582
96143609 601098837 951821740 326851380
636010715 318588044 352210732 970036750
664189819 880779636 607238708 830824606
581794147 507110476 24034435 229234220
409173352 353266766 263351586 472381104
770721241 836998072 477362730 201351875
560295079 810344102 865795184 639342722
26691767 727207400 171210193 316128438
226966165 234086477 642221190 814808501
495177273 388390756 751549236 834188295
832161375 51990198 430925299 585737377
703106054 653567460 709577884 174795537
359186846 999473896 392994396 281929857
53764105 300903160 847738381 409865496
777364398 97952057 445896454 106098250
436825700 595930852 449457351 523139121
884641109 250243720 56991158 458515015
922589934 61292796 39733824 742935910
78238178 892967310 964768891 245749237
183859718 840706015 185018575 734669105
459070250 640003030 957277889 51945120
18223452 795420331 729620401 595151241
819435697 772184700 912312559 478507017
432226122 22197185 403153913 112032830
754582699 950897667 143261745 16856861
556272191 792054570 938308568 533942658
447936459 967077300 896673390 749129135
352472486 518756306 820900451 42979010
675532836 859955834 864298855 272987618
276765023 719267221 172343743 118042048
426916628 125753411 970895153 92681019
791433059 504122486 962322203 40333011
540978174 176745363 349713637 971072267
954966657 854355835 663645111 40298440
497708718 706859598 761030141 364583607
131073685 737408805 840936039 303863023
823254855 932415433 223049208 959734384
886535028 877938360 359100197 933449718
656900749 750541235 732557773 115618282
981571481 249735186 775993096 72001123
606818691 64924284 200612096 448075252
838748885 930035103 816862509 479786444
796501978 904497732 638160362 832882696
165850941 162335106 208828186 966220437
531460624 85706265 628415484 111927684
432407225 237625546 198155449 883320224
372868119 816425018 380546066 203372419
24633436 193273750 892751593 621720597
483346749 301509130 533916218 578926602
600623794 523364057 679188331 86144510
47018590 635697026 697101434 399090113
644968457 660229198 764661634 387060716
282084496 507254263 394714500 369999291
63020244 366729633 872659726 646781377
780572120 639950812 561739336 51924777
791692019 169556292 6907353 656878388
817798950 397700402 410600747 60368097
953770882 920862272 452583970 318721020
437797187 430925387 437904245 646435805
487711979 211078367 945221201 208739630
339860286 828049953 814331214 929114729
328319365 447049056 152779433 586671521
17149748 882820984 73059168 109778707
917860982 907906833 776488963 51230782
15794335 719326634 60406626 598227644
86093500 742241422 531142519 974673745
66605595 575958356 679459358 552952263
726689880 885530971 17697047 472044444
536138233 583712675 132520282 425462338
519924858 602710906 84291838 24488092
875070867 290562195 873858647 444558405
892048690 676339467 839463226 88461312
632462830 427400844 294305792 423788381
460758430 290426475 471463328 695947700
503036152 46288614 402636450 122667519
113644235 629559326 667486642 768900407
110290367 505124071 621776529 643955258
675507482 627585226 409583534 638729198
735171270 434738677 616056319 285009212
503896830 122999503 205201272 764040783
660813257 865311992 918173049 937736842
456452568 313263437 166499795 351267883
224685583 39478785 490896404 10633943
664184984 178980290 598145452 197681480
504893767 261644240 12452209 589359443
337315247 55036622 574711259 405486107
912406810 800425974 62160729 558383679
237401203 35923458 973092882 667117461
884273544 621149208 273366976 658338370
833227275 967013617 839775242 647526863
110172456 23064657 831624852 43903091
891424402 329701159 753622973 210083323
790900257 959750719 909320574 100077904
904076177 443194223 879782733 496033470
111286021 160028919 245770656 437065375
3854302 294420181 56292993 247890145
55831778 631556227 398342048 280312298
666305044 766365388 386839703 681267158
794300570 881228083 765323830 469974123
97863576 379171760 268897807 868929211
979926960 862494034 804731665 400782977
438924949 162348678 17222360 911565511
257524009 424206252 976406989 644542323
378670423 948522878 796000179 692393560
463161719 874291890 990401767 31637933
29898369 842766503 742635151 578739401
692349800 595619094 337317516 315639451
851550634 936168265 374322258 863669439
328673613 825473104 453227686 468497840
756130352 838017662 490724805 511728247
564926909 144539234 82667541 190844460
444436757 726993181 900798743 376338735
621331791 988739224 484051325 717972762
341113502 604267117 397875935 455104399
943438450 305238756 352530159 958064711
63287429 483305323 568428353 633750016
486584347 704511107 652338400 356041542
551086389 117998048 781336729 204473009
465453921 191072657 593470117 482530389
421870396 45972166 970703963 620250380
874823518 573148175 39953196 93225915
314626825 112614005 356938507 981025964
266990267 507955900 188815381 74766986
821641938 746208718 520557078 114954148
131412072 642638257 762516232 335016948
387279623 185910196 204909454 154285693
59130525 184876456 945435723 283760131
540669825 704647755 836619434 44282634
227799970 579588260 715492903 212683452
654944000 714570047 418046161 331753174
103709431 297734688 641593008 813963360
51655155 831164871 778404506 869109678
987496844 421649126 656010985 673341665
458054676 890904183 961800158 73373266
457123276 112395287 392794260 721170605
605256994 345527587 705427782 814994424
956043042 116010118 296104578 68233204
882296200 350355834 459439545 54830139
382512188 455470592 253871306 364980054
581493026 815401897 217852746 847424826
292168321 211078263 325398824 767560601
811060950 197015575 409224925 627254803
579358373 564784105 259366592 985065821
932979640 567971915 855992488 324728173
951443782 14078508 255309389 482278174
619651287 777062321 223847304 965837517
207138263 929143197 327965172 320168058
139805185 279356588 23632457 141699027
5211132 544626684 657512388 46986604
146390095 173619279 521073889 893538820
390174162 355004239 162019483 846663537
150987404 310425924 875329079 589887588
180514582 861156476 601610617 835286388
