100000 100 4
555166566 624906867 368699150 580741432
48327928 423876161 769916254 401598012
468859931 223856785 675748705 610893692
720128967 926928213 2296665 703757037
656181713 236258404 861739148 370728650
315620162 39075863 449566060 105146342
705614 129212344 799558560 952886918
956607948 310177088 334473952 956559331
635305868 455728016 9817572 847303580
341157220 276294085 47149062 706889817
283055650 296921092 1336645 895009576
289910374 357040693 511828630 335135735
226513503 231854649 910028256 854476648
538149768 467037206 232306904 778377699
730124927 890684604 765298291 262018261
563492941 399688734 372850466 515163910
965879707 408307141 838980372 699705536
541038169 255136810 208249156 861319723
401521142 389931397 110310603 662219585
858683748 894349309 236924276 683414536
316819009 931228298 74601211 105541617
370288672 814112901 539417130 237007653
720144791 827853448 998984453 649483131
272077095 794235120 393537146 564321706
9562821 438767632 419191679 272415508
50211869 88113922 54668873 250663014
244768466 750493250 436168886 674033216
368937270 937343096 386109480 913022059
157502037 904964782 188806780 233753458
556616539 416322782 939696795 531323268
333177393 830278 386825604 770300101
583323318 105912426 517078877 510329291
515948368 118854022 885382202 531448932
99603308 345991992 54948999 796377461
11648130 450180512 192166977 446944448
515798944 170051541 717015551 427554480
815770649 805298459 324144429 288375785
577226946 463047839 84295133 460493826
924212430 507220581 423862791 891869701
667309135 265247397 462397818 337384349
531918217 124545510 772138039 279810382
487480560 274248772 589958656 680522540
790641127 70741982 582099638 594357141
744628669 206345555 697630606 630419146
126604200 85611468 460593792 540815065
416050950 665074237 695030626 812888534
826047738 420271416 418854295 230168245
299361542 515733644 420435192 226540970
473729544 591005824 690377872 455009784
239592566 405146269 38292894 272811298
541856805 712679495 280323367 416901905
819553028 149289154 798884083 79735452
980690403 779549059 522657909 645076489
74738606 401906371 708449048 565047267
660508225 931112697 73090856 665740694
573357992 852727848 631051461 85047190
175816673 723001626 819250835 605949249
563525065 594696077 122764779 242375710
142502811 884391827 814210850 548429039
952837505 920098148 478844380 488338669
309933074 793327123 724642603 463364838
274711385 427721172 922836963 341036399
136293129 426157634 790623786 630780660
520967753 752478705 848731986 522052578
24769766 860461065 287268171 185063684
807015266 399647207 428105931 940416196
833691223 87515134 61256247 645421101
561882442 449615525 358812924 141891583
712176253 853090802 471402743 281519723
648679888 300978079 994462632 213796975
900675945 597693057 312315743 836864033
508593355 577520452 403371854 823601065
14472523 407700371 139974802 351968411
663094865 733019899 907144348 778419192
968224727 342364583 766710054 299962847
758416014 715321785 464474724 570043814
215614717 552497649 239576376 159307247
717699780 852936577 411756117 5276517
580080114 805745506 967061204 914801418
718350434 474940220 36625444 527092342
742823963 48021168 424247537 310200027
524784011 764531990 219620822 609228812
837545351 866586848 255841454 970275260
279090860 302241239 210295257 860664306
481535668 213164359 541142337 913050459
831725183 575078572 167486700 718626332
186956836 397313741 86697190 562214371
532900224 106632803 118917640 973959502
448594678 519040098 723291831 480791812
257156653 606363018 680369254 149771147
335330979 735252829 59898081 360428315
587051259 613638586 874549714 319225791
787525533 17914113 270356445 918350730
142251444 97380643 994927290 542463141
939460870 192477926 147795267 164769351
32770943 306135362 658713865 82981401
611110689 529668858 907372318 554204424
133020566 724760812 59024088 898397613
690164117 717939652 789005973 865513751
101308426 729097571 517106009 793936824
73261718 7424376 64333109 602869894
800889002 45397276 19983109 431010144
312315229 840814450 619333933 215805957
318168801 200760395 344657636 388619956
611010741 838744878 397864620 592793270
341857575 631278809 859630235 364695749
651430237 565974506 72125632 843922883
594263383 503214044 464508945 369643957
580586173 323475633 795227801 749816512
832104249 511729643 588608468 303871437
374643431 510802875 371722150 114708297
972021131 197614391 522559925 804757602
773387729 654208988 189726330 998408745
357732918 433660808 811692228 53959482
179990284 925812562 344616563 105373101
246118334 765971353 15470033 591920101
844186383 797664779 370250333 908259645
878824007 967032477 504581146 37139124
158366411 676475352 296180384 112328507
509964394 603684818 889220305 34387933
866862457 339931498 348221978 977899624
735335789 357753707 818440411 217196207
930456613 904918245 248132108 489031459
615642358 136047281 860933293 663397799
149971572 257616379 544228282 297851631
605576553 812188847 623110265 973435883
363248100 927687522 615696625 221993062
82047355 176393133 968667045 95904846
283311717 762056360 881745069 959620422
155704816 631434329 241385810 199961350
630707988 921046822 557171438 917935083
808851107 7327890 654214890 336348256
617041193 190195054 730924703 853687275
361816232 253119735 957571208 60352304
873437797 979908001 284726242 347472830
712267042 443707597 883161905 449232732
451072565 586664496 656822653 788722530
218181216 194453023 67535446 481867908
101524390 369323023 652326831 772535821
644208670 23783645 289007110 615248809
980023556 642172686 919909878 668288679
765445321 459067709 262771222 919178203
842903012 618125635 298004920 152531556
194580008 629871397 794555771 76183145
592257705 704133376 441958888 237933811
955259500 38125521 78128624 317485116
538512790 841389927 898884302 791534884
595365132 149663524 386622232 884595973
236910340 931239007 548826539 31497630
158882177 309791896 452055323 583170884
988016212 972310016 138578037 273072664
185251182 843959816 941290697 563556934
757476626 2294458 236580854 383001301
528543687 337506536 172586562 263874964
212817622 767599032 720125624 510467277
36019980 490053804 655594978 728123810
548406679 719374770 204401844 32966917
515265011 873831773 731342361 421066444
946503812 720684091 522045011 144618339
158190557 960504117 260894977 374340787
579333427 19417639 488799467 661904996
863049497 264528149 98571954 963680291
166967908 284317299 620548455 819690007
356315620 607587585 909013538 999124349
220868121 417306430 511118032 286344164
40076642 393687836 676658393 476432203
466860958 972830707 909780883 586244168
12906324 308435548 748372221 702974668
913777021 399003676 772104619 371674679
528927993 391021345 415438483 769308429
495782440 394837302 107271946 816884018
895008966 334805972 873070952 332717275
715610794 784355123 989680887 740088161
214100157 444291008 438754541 789482881
953479117 337840849 32981044 473637173
852656529 11562686 551256490 85187551
796096655 342257832 598184572 744577908
226259083 719468170 120304641 892258444
133462723 854630565 384824160 682108912
136710882 255916011 758047302 395026143
783258332 780112985 832433552 618856081
578879745 296318354 287466791 772968145
286255482 27564767 543541582 201268170
975957374 660927676 238479230 155728024
85945634 695888305 473335487 549683916
93260125 324011715 327286907 946880621
17286409 724813518 256731165 533788295
675973710 834272606 823281885 96477734
218549481 120314544 399818267 36808041
381320666 19029500 882928065 762341450
807934901 753750305 838365105 297354605
202350314 589078988 546756290 227567558
903051210 175027028 163104754 88655709
997783274 693224480 941174721 221117301
515332993 518808393 129985598 308228402
520402305 783096560 728088303 977688558
798737708 669167773 84646398 78879978
585604434 683236755 947766131 128405131
319413150 389409319 183472266 59379461
755232341 211224652 293331626 702135294
781820283 331556597 701738645 668992097
622732520 386734331 269386492 458726223
734965083 183422582 133448398 62503406
525469551 664709225 607865461 56094704
310759681 548860264 238279363 592549246
435401149 724218373 67035136 718715732
618755273 440533310 585131844 933592252
69472614 942206156 537758091 79827403
958564257 433628194 419152125 925434893
578073112 984469364 405209958 447108465
45514897 68876743 403482075 606568072
173382567 15612701 972203537 412174782
724127771 995190805 164688254 570445265
715503157 92902318 845774859 864774089
292972495 387256432 361248275 462117100
115210828 818383596 440749296 605857294
369069193 880769058 814381638 849130909
166416183 370693652 922235497 768800735
461826413 71949794 722493767 797897019
304504535 365310448 419451089 482742994
144827937 174794081 254917864 209190112
538570313 726232930 680671442 688817386
223702929 553247678 719962522 796704876
540037408 489816633 720858201 320620875
56167423 265087201 91952042 25127174
66964662 104131749 391617961 477809094
846424155 574321170 527425662 178528869
548104408 747047311 213517225 427356589
283178886 725994128 459428943 445844770
647705597 141609100 635633493 94835936
223087063 621056420 55246190 538071538
40542887 297441657 777915482 228777465
709949875 156321039 998600734 710835463
149882872 978337730 617086950 972606716
609910163 15815186 685956265 413731145
984229764 685591969 728678888 823239614
14365219 623070620 579467006 84400733
331574839 367382594 3491520 81543642
373843933 291361622 943953391 358911448
988877665 542844753 251580692 876281059
638352859 999007608 830998307 94653389
586338291 403942775 242216780 495939336
875553084 116052401 197426429 320301726
224499970 196568486 669422334 34734414
585004808 393174449 837246106 18767749
95088014 733509952 53421133 246073349
736845989 41188533 262218047 133380095
649765188 255506520 695505967 214637850
191562347 416609634 93380683 172488593
855828453 245869235 428155674 130931644
146776173 112077665 958738886 615807981
148018438 515366730 29134826 564226668
762945329 822117721 693858486 617406805
765924796 471740109 647926464 651789974
67499770 643888346 302033240 207354825
571202315 733767571 877854585 541130057
703958990 69738022 650561932 812824352
123032963 478146589 607331957 5853554
54091434 126198832 482050323 951400544
496466701 373685523 408290803 455312687
850675454 375387206 212195534 785303504
192871762 546379413 406190241 900163895
347199058 241534797 652624225 322693507
450715553 683699442 903902449 984059734
516579189 696006776 120270594 76806804
610080311 818378780 320643376 49164323
890129594 804862694 776342301 704648328
116643070 378772052 379876250 67831263
427311431 785517394 537856160 713240733
58122512 179270061 542870027 486799810
531937087 268461280 139314449 960465691
934069474 569210880 554585880 650592652
973492278 249575080 3466949 394443691
82110460 160451092 799888681 70783692
231621247 212717253 605062422 52021664
364937039 573173365 683403136 621515974
85004511 35823243 274098354 870156664
1721231 141476532 970566499 573627169
271600942 998251890 532139462 988407355
244118195 389211515 357958834 157028841
27042735 399014196 620859562 97541390
739970104 11865842 171373892 617757053
944449529 612346037 238894595 651310292
455041953 555758314 769085585 123543523
50863430 684944544 84436419 734495273
889083248 812587927 904466222 516235557
339061765 750633190 22042827 206193342
735173129 862697663 47350905 167966424
654023097 930224559 208008999 708090231
131176691 450257227 391214627 884558664
520202827 880844847 757231079 724363138
716569236 569275017 145914082 154842317
162764506 698683926 617366098 760573591
515127451 504281446 749935699 356714212
316739802 664900532 192176640 711599281
696420214 817890209 458307227 82462963
777895144 432036724 775596181 568932480
123536877 769677806 182149778 996127453
231530469 145472558 475420102 625160824
578137625 601849748 855975047 245191719
185555343 321839275 589934503 529519957
684081424 12072403 425589782 937732879
814452033 373535200 232985118 329291843
586971250 862630634 188066397 369524329
357662893 332513808 302231101 953776615
308715177 425155824 546660970 831616697
458897725 371080881 69167858 223101330
56642762 819181148 618682765 763555091
452681176 216650893 105586313 593741155
988792878 588797936 674493523 189274691
638370114 397886187 833340391 83772822
851943672 854788056 236883640 739679935
861895695 444477094 699370433 527007690
497306716 516325000 696507489 597899326
838567359 894931926 909480869 2082392
879399264 657179427 47825692 393522855
925802286 742523331 316409686 458560223
973011781 145803871 973192753 856913226
459584454 496471447 743353485 835522569
928036383 326710787 329752845 325774950
130845688 25952042 57925046 701163262
899588975 273068195 15798779 549861777
322018060 269577004 249919767 128315781
185476704 741493362 895355956 768525225
560695042 766164857 866664667 89748404
739423701 784259562 360377410 950701456
953066659 40474856 45473777 101038321
211492342 891404223 334928443 425757780
174502458 101918710 84379205 85065567
422063103 151637482 348670661 330155920
895229493 224819491 979612902 316877944
741001591 590661380 293340063 264261360
60858150 934138094 998038670 261748101
901332374 67862223 808432360 551740356
61356760 657168708 675029755 672266392
607457267 637185572 131863285 368639850
707818489 630666630 909656740 418666773
730928762 781087893 457159236 108342911
682000191 984614106 444590975 213252779
624840975 820424963 471981027 374554143
784550597 458268772 322763952 945387939
788592990 605857419 631916177 321817279
332228301 258621449 683407626 269059006
174828931 505144348 703677231 399221571
177627103 622626653 159554337 994275255
587198263 898932258 34428748 120705944
114856056 731151459 703717972 546703771
89694434 965548349 651642353 869274628
222260263 49756255 220203104 902574023
84355672 894095199 314963658 205537212
246644887 948179141 936899136 841713348
119343127 832768819 892127361 40446425
634136215 921330672 426942030 661740687
345506721 775306315 848281830 662902189
490144295 58093161 251188435 466440586
279680302 154320626 721348595 711323735
857581827 782436227 29171198 941045752
145236992 607760394 989903435 808541283
174451754 67378392 339053048 88879590
553124126 643057364 158063011 55085980
559647601 445392888 721890608 683592462
248014899 580742166 854723280 10673903
976013636 27427318 52062760 786316386
79602868 24883800 223946336 825922813
210199828 92508480 670557925 91925876
360161638 449198998 782047235 96576303
978116684 645739651 812922625 780590523
449104922 850287116 310572552 176740939
107812861 745570655 765446105 269555706
230260318 340492660 471335445 490464168
133684680 919823062 155934992 264261247
931016356 718282660 230949779 350036422
884368761 542261875 653199352 627938962
823280125 468379320 698208425 331742835
815143050 203628859 524591577 868825796
875146309 564776231 907260502 869987177
155643923 293960481 664258121 117431394
903134649 649733208 117266297 578460372
658170388 328615837 395203530 373528681
357162184 949058023 145825406 908568300
539065131 682924699 417136064 543377851
958778902 346742236 599715550 581066642
852516032 175806685 827219855 90681497
912768727 301321076 166555599 65096166
852609645 908943983 268472702 15144871
85624380 23392547 284830260 678384650
381721059 957677950 108559406 113418696
528290455 505050714 917336987 252983137
38263489 612304438 201924089 826695635
854656352 265596239 42222505 717024391
75817025 73075965 163253277 350928757
466554369 238906138 293705743 741513124
94007882 504025359 273974710 876188280
900904920 723372200 230989599 87166733
555290421 931374544 212057296 115120134
578474260 782598766 433590682 349373428
303057899 543626279 756731879 865950903
706823270 40955712 322427534 537327334
581072985 888969493 43713019 471741946
798307387 919495732 203581049 759496635
414975788 376379398 868161666 417019601
404265499 525601389 26289246 897118829
676854793 120588256 510273694 915367188
564507203 392995503 543923567 847339297
748322892 718282157 333628386 204273077
738501264 332166310 497835893 944764837
735469206 482933634 523003231 979452429
525871581 428210782 670164263 616369638
219364517 900291648 615177746 10982531
686955544 558661008 437753918 947157258
861486778 844094472 253520162 897128892
768606930 716766282 320985496 149966188
813011908 813438659 874918306 74576505
180373616 39373126 429371198 511446401
414361821 952992786 899183518 314853117
895557095 119365225 509979512 476988347
759780738 191372563 127651780 769184989
339378069 351281379 660408435 484735691
510976493 182843728 728041642 90754044
394636181 132849167 347030073 667798601
192972360 314121950 417828073 773873730
609701343 951083858 280590729 212459426
313739514 921822978 333191487 105571381
90275682 352539104 568353806 116728663
24733061 242237539 379477489 344991469
8845768 126868001 744698460 801099464
27338421 672831228 308111560 233581768
16823156 128400837 899166417 506790361
968687953 511684805 632718559 337344272
18071537 356129273 96247540 673724325
320342667 776823710 845053904 467032956
36717838 887245512 265691741 284912182
730738907 582545134 945981101 430150241
396905263 446918379 383699739 56930254
907389744 757625081 284350930 186932806
245220278 109469376 55889325 597808064
483686385 722697794 113046188 538944317
951931134 723199998 119308984 317318080
186496312 71850216 444825390 644432363
773152827 921053430 440991138 908378224
859501923 499569202 796727638 55111658
317084055 656901741 131054003 755799606
489354470 508493300 231657037 211900664
347018891 553947760 944523429 152879040
533593490 496669207 983669601 226463547
902704616 29854534 297776597 218888325
758528156 308986063 25531482 994995056
946548661 748235537 451460289 695097442
698787013 903050042 168675962 570885405
453070365 252622845 959006175 405557421
344116988 560235876 808042307 609778234
264460980 218275154 124448286 713778632
250363437 240850695 466438007 357999369
117508744 817838981 374841223 514144994
658035630 236090328 789899033 365893098
216685918 915505475 642765041 884465246
113692172 32263622 362180490 367217942
720980947 423783544 701161166 534876125
25112991 690594670 909542856 14596231
213268116 892491426 999577301 321773732
194980452 413495395 316912440 904429566
110994452 853811300 131461584 316576607
599845367 264294441 636271141 780841189
369279610 130700863 742997126 774834223
526607693 215234263 394171403 601509263
445617484 462545666 431683124 173845133
358905646 818561514 9738086 989940237
417959510 188066094 293211439 671546309
723842031 103530751 151668593 915887129
748035712 614556634 25134460 488892128
519249180 819408381 199564186 348196449
650085461 203608780 204195564 203307519
907159853 766146773 731974027 948822364
500658186 657469121 629425565 55056945
466618476 397757754 829038136 561351160
707345194 862611986 80306517 707157745
665465615 766390560 448046260 890252967
703720370 472237637 266695433 922012167
546984100 824625021 210948316 427757931
738611255 122542108 369093006 526479886
595712211 872189752 300791210 270107718
882776902 925332650 694768385 455398340
459822578 190386819 253674676 734288596
348706154 956427896 686530557 472453526
936065459 751129687 679698091 813980344
56290600 284559423 731882003 860390863
460172611 287603923 536501823 131261668
731239575 175619234 583400930 845237092
565328132 461355761 910312025 100209056
307356939 437757355 417434082 656071971
921537996 296486685 258276253 768376244
380757854 420089544 312163981 336141524
581789159 415226177 85636973 751411650
45427905 577457046 780025063 340468680
469912751 732214973 77507303 862929025
604873927 290003331 120957300 939754215
436445723 60167581 163123465 487688705
293456076 671413356 591382609 495139941
941545242 934708557 740749715 49929798
653268246 835273647 258785824 769679847
850103997 69830596 361522402 794390928
915372894 728459616 622910514 860758704
891145959 23699788 165716940 697615060
706270555 753497966 455400215 512804278
73120984 463955867 152957761 514750312
16858920 15277646 907000973 924320933
244115709 722750445 166874500 536588715
805770564 690717786 533360237 859382832
798960524 318769407 874393334 180536172
516921134 103633785 496978617 87388974
973715985 458697855 655633374 733831284
990405956 162766205 788358366 555375863
210807672 979428662 372829 549065358
928390748 659052359 825878053 326750923
701804945 955247562 485768052 406517392
406335755 292648041 884140474 502108754
14877013 752761248 361597994 677767998
527137845 155549594 375969529 167672975
972781998 450275832 957223575 227431898
851205270 705737098 515587489 123001729
261995366 838422184 617781072 766098453
145718378 365514206 829077012 614525420
801331910 833021155 346722925 842210558
580532991 373465426 328405606 786872214
664937974 213994330 714096676 250059
194448670 528986607 764271382 118092531
485958081 764350264 584178836 603221298
299732670 568603187 618378072 791151343
405898247 138647188 998042041 979809975
944852999 508724233 945016451 714919160
150542548 556363378 510958694 59720443
561399848 731537480 276506871 35706062
968025985 802400040 33346241 731170833
583714439 407419364 11936024 384833870
26736396 762519892 246006117 641094294
38239101 279891724 615416343 702183794
210046780 122122449 859405947 794204356
90928894 544463372 749090692 410567682
15718682 606230019 715423653 641742859
60147576 773441430 809844466 551714086
567884194 115800619 672354011 590506270
256852888 438759919 489395331 74478509
742510918 486934556 88320073 64113677
490503487 116739408 605888172 40334943
914902125 173674603 211364731 218118432
176795316 619385392 946397439 758979796
814763917 851875633 534879000 196775832
898768610 340793478 981968732 251041243
109876080 204222737 41413072 82166269
799315263 472074170 262994955 7233156
622192512 405971311 67805939 329937645
488874478 616455523 476987993 807905555
292212613 68392115 7081558 712121304
704626399 272205267 840377890 470508674
563675660 339737657 771934967 743280341
633114265 451748399 94812023 709769915
976814951 160841809 633753120 510389074
334803388 26096616 207256957 62880128
665793115 695122057 792388830 846021175
665717655 123280489 982551976 572682762
611212434 383454924 751711877 743632304
116629827 406920736 706525697 814915144
739998040 810046893 388631088 825469357
951578186 240006869 354412346 466109187
706501434 75910271 463503852 837436415
309367238 476632558 434253758 240728099
389260038 426734412 704583605 552335612
493661455 162904050 45223600 958922774
198673091 650129831 574471362 814922718
877147589 619827279 23294464 205748889
56554562 190445629 472362205 137395701
107735818 959321653 76796636 477296547
525689567 230354510 907700464 424191018
777023990 816345143 329702123 212872958
94768820 720006948 291324020 678378878
25281793 844727097 128557055 670255996
889641510 194599039 665983478 154802122
515324707 815938019 138465489 523991356
724837404 93073175 821496697 428024847
981764680 389048407 314871333 352243492
532527005 294562657 165632588 81709439
285831981 818691965 646554179 245206914
454261015 532777199 270019373 562727690
101133383 934717884 156304692 633321142
553899651 327533668 817440066 693197374
306890564 395148907 722152050 617544165
991439495 597394970 698798546 85855018
537027206 641065093 27630022 954775692
69849425 578706712 984260307 710657281
371468559 684787101 758965595 415257867
25264726 584476054 745387593 801640002
410999718 268454538 157282818 297804213
503280134 407129575 588606499 351303407
516300884 626307764 763550222 745767312
626830563 658102413 574438 947340797
342638997 275332344 436766109 167245547
889838970 295166075 264774073 438520527
402655734 496532923 679006017 247728744
425059954 250666833 233152963 129916388
279122900 368421616 418576777 670998291
535170733 786861215 185245944 21211250
730401520 326719730 317593465 715244116
200375375 328575042 324205810 154544490
583835905 466701367 351341109 883440525
528992472 406552391 483358617 22235838
503056871 623167673 363595530 576107340
744514225 290207082 83269556 244660843
275488558 94646592 274190316 365857861
88580344 385000595 345398085 78406937
48899841 961813134 332694239 549078372
162698600 438636340 591807906 190718419
967271488 771770931 851127263 912223983
202746883 804354408 277073108 689307765
156948052 311080417 776716507 874621634
859731475 610511712 569167252 316576389
674270277 218092032 946071856 185200891
720248434 284638842 592412388 616002331
492646897 679194218 79949377 501486352
587169570 668865033 633323939 985483403
646400838 405603852 774082938 196545960
152972138 64265009 175227154 67357062
32478536 82461647 593074972 197332957
268558159 629289205 276767860 502184153
406023178 250800175 218688491 99565936
501143034 542173602 564194029 489468430
648789785 149291966 596069564 142205043
785435009 59217660 106362599 425563055
909381306 117620341 696321462 792438265
101112967 298963131 236850372 702171048
520648871 700117010 623216386 141633389
333912043 911045751 202444351 112947650
733067781 385119646 20366366 51982187
804877620 226977816 299664112 925108694
73319719 524706553 55222891 545378987
159898832 122117416 365645640 751813642
890761506 525843209 887103296 472798691
941574298 11353709 921633211 501742880
429267497 264101130 838013568 298753770
838516950 917804640 228548347 300616556
246743058 43241309 417088744 250955718
508524347 40092940 346255477 850238936
140897350 832625458 791399573 681856022
272346157 979303306 414503137 633007942
399087467 367704645 764901348 762514388
601065534 996291094 196959501 442939728
548545231 461991961 127040157 394989776
888732838 45505010 374308688 684577914
354762203 29763853 391038666 553376477
299918274 659520954 688905441 847538210
538313098 150007572 878506603 357447408
919290430 790571160 81465371 507186760
820139474 716178356 901840951 495990181
96867205 6407880 418259048 595835413
15992613 194537498 290840332 381834400
954937325 664017112 220166732 632917501
133282935 544192187 43779138 529590950
488401344 219126828 815073369 435844635
428384617 165756685 754979136 74579904
425029350 906606388 334929338 550822225
313748194 796043998 427904621 790881516
6857971 263157845 692549976 945705161
769576100 265287990 84181379 954567440
798560655 19726748 825826165 174314361
238175482 69713788 588701146 170061203
590699391 857681943 572413015 256700312
355040437 586640095 581951941 241140386
827509812 939131037 404028203 365522433
376511595 616054667 868443621 963346
659526405 742392379 102223881 146540632
93693090 189193975 847000359 613706683
983909335 620553990 106474604 470332711
993924741 20811036 445115344 466735566
453031767 481805361 648412124 305227806
934138817 990362340 85043374 28261444
597098230 897081735 60020306 611687481
893993311 914053953 374368642 588974595
177592600 542943288 404158654 713334130
930268011 692048744 747956980 804359838
514349815 473756491 641468114 773539360
158133976 19794272 656057968 800094514
384581529 952363132 911304641 419745495
89489475 297075524 697424363 755113760
228005384 931368491 607022063 697642764
260080556 17754401 751334351 42496932
601078206 217363903 380653070 794146986
189095124 880201096 470302673 670905761
9409300 287877299 27277847 969262537
143148585 496204766 245057342 603010912
106173859 931130491 45159347 544644608
241628435 560965446 500352048 277818556
274336945 566384198 843923757 881681034
242759418 454167375 209295339 906564404
170260942 242487614 855680211 757445640
784590022 676819146 415602228 219831866
665557750 431745453 41958544 509357433
984020128 345146818 313410935 654008858
956985508 139283653 976336535 350165853
212880923 338576468 126846894 38518068
212203789 742077637 76397848 406459686
787571974 531378245 723413470 729878978
389654454 933256184 911116117 567109034
603114876 487638974 36705931 947494861
436612050 90747189 233715409 998556323
673941828 267494485 875608902 370462115
159243934 351350089 879848177 502127972
529177329 638053272 88536084 402468117
715312119 463286481 415550630 115539104
431968859 206943499 673114891 572841118
321315402 915522462 120295131 109255080
980029475 655547208 52952229 886421534
976359079 157483364 251742307 201497910
948763896 991288927 558459121 172073901
633545445 506066550 225342539 975925132
82725726 434224805 129679152 344133790
390450098 938139428 214831108 45999314
973207196 930697983 894126127 704148679
910463991 426736340 265728347 781370032
621808948 924323515 108853273 282654780
210265947 9075166 80527289 881399899
532554210 173075937 487481862 247059749
380147685 826460223 76457561 287037944
116132933 874883058 920010252 591868968
245911436 995564741 948726456 952785306
834286714 775540394 575697956 864938621
548912585 41913161 886904235 616344495
980504052 948119117 236440525 618465638
433640061 86435486 488735564 731226574
457789876 922435655 954495560 429524960
493836159 421486130 520484970 236293914
116733312 989178461 297013213 113170598
219415022 553211278 679018365 456301313
936429013 610487560 181174283 539556910
658934289 760783541 866453056 268083416
474198326 614005006 437518071 794572653
219489529 365083679 645025368 902895525
215184998 897507402 420974997 496498173
118203094 404552737 414646401 113066711
649993772 100247752 879375769 596961287
682795824 569985288 223621444 481887668
426455386 260294173 241587829 352468117
454265548 637154914 149752750 477852418
902421790 459870460 765628416 453274953
311584553 68953271 363720447 546624537
207880809 210218313 856418896 969546793
892319381 619787880 929535427 414430749
100868917 186366871 783649308 35017317
530481458 350535603 932456328 109506186
996786689 897576655 587443634 604081516
193920897 946963593 26542399 248121380
88211903 434100137 794225820 259802912
998216492 496553983 932627103 83813542
350913117 222810864 568609388 843248213
903278128 178694450 4122500 497423331
448979217 256903453 825769371 993040762
552173329 47366524 668267009 427017808
685182359 810053228 329237405 29125618
16125344 455043901 222311033 272869477
176698540 472044343 486670783 119161615
674775593 816352385 590416045 214739081
40682513 689677383 823317943 615239036
646718813 299882617 315458008 97869153
675137121 787332299 902577993 920747760
218246245 493008285 420661826 376968534
305151772 123972097 358061015 688008745
382106164 298938121 853351297 334944911
981783809 410392065 748866868 754423227
933559907 348387499 660211583 535661815
84709790 813928812 691552884 872679080
635053112 63931059 436003866 309600667
961344668 299890021 196356750 970032489
874356857 204234133 483967509 792639634
692237700 436576553 826342292 30061727
68547969 95024005 80543892 347467959
697229499 192291584 421766973 316210746
53356157 975916462 553048668 531129413
520348733 481593304 437248831 100794268
193322953 582960732 600442943 476042636
297882416 336482884 403270389 160997411
613329997 566562308 50694160 411665033
78201272 357925405 565200599 873763255
507054298 472581884 959764774 697877523
189570837 122520771 127245524 489659261
713139894 479566282 299137484 907489043
929713844 612884602 724134120 841113130
383563331 778877147 702511023 41166783
803822918 925114574 887397224 244256059
43607501 216887524 907761497 440179484
242307366 920064921 407291334 342854097
794968809 1762163 743710107 962173789
74195891 51213562 742253686 414646586
459483452 701218268 33555478 644911778
914557582 667432779 898766846 552895070
704630216 616343936 317681922 568485442
478609671 926083025 75455858 431852993
970004265 194892098 714660502 999518331
550004768 391258488 397333730 140247814
218906534 990495756 200429410 501078366
471388044 472514535 633210938 654395307
330146631 179387043 834315474 689088255
565952227 125799696 464691789 210474096
595251355 512894621 185079499 47331943
438874922 923407188 996826103 100429511
424830445 91875610 178817671 936174001
154018449 763696 33053912 595016402
412207643 716693873 694496105 693946173
856484391 645648374 340380048 620474716
466085927 612031548 933505679 109769241
182791343 719037951 41866472 284342011
847093825 344069098 485157444 967668797
375464376 355239560 784523505 68730053
128256090 763092422 521674989 294510090
423586087 640407331 752730842 344655122
778301577 861510341 151867940 192775990
867624757 683368227 243825570 490432831
578084072 579067622 139190499 524321137
312254201 453357593 794510514 957517551
911865384 276462599 793431222 311161383
722286844 753395729 171756338 483418267
790061652 422211568 361192049 64640833
963777525 31139134 888623238 343903712
380296672 156929786 367249701 407395968
607844971 200873151 844811745 249537464
466873051 856833389 338377480 221607094
732180489 205667235 534110752 139128638
874969963 528326804 204341079 624464048
684189606 164399456 82240715 29194685
230910144 949790962 952726490 444054724
569368477 450934899 199292905 605561788
606217704 609190371 789707110 327777537
631603716 638611 198821753 703149684
340989820 999019520 249467152 271331129
812891947 82602090 884941660 379155560
394664568 154234499 794612448 950976233
266896870 580252083 701543884 468062617
361470862 628957853 350347870 17448779
195167106 600553117 228406235 291363874
260762450 247633968 220318250 921782550
737900180 525545839 78144239 627201960
48365729 490744603 24028186 987081863
900952091 886979195 155018794 325041226
64132931 911347629 358960530 344278397
347968394 813949574 156140533 158435574
712374386 455736212 877469303 395789353
750548799 480391817 753819458 761540323
245687627 527532018 651242322 126637315
886858843 865514837 969413559 247505637
393226332 710898358 866155668 769212773
682164099 814979900 922617023 826548041
542116015 345564904 518598313 780244189
132884854 743423827 242321533 356698454
134362801 773822892 466992361 909930776
232831743 877847856 741622387 896365513
498667442 64771874 286744734 142818655
635999281 242023743 169879785 233964424
811543200 597468895 858593860 440495605
804922443 966970113 35542942 122991071
825361787 844183979 178003201 531736108
445857211 412419041 517706240 212687423
241845916 620588586 742684439 616993828
524651845 534343199 167395310 814500916
285288703 677475715 365783273 997390131
275679515 572601673 201416829 282922427
20573864 688926713 537207301 456089376
330075969 489633325 808054077 915356826
255526976 701858877 669623755 710595533
254282372 326364161 361194144 191669785
85409698 290250502 54096430 977183985
176963941 174351519 211143038 371068638
550120277 513108710 344788619 605238790
226997194 347478032 966017988 542571441
434807355 819268877 871869661 165784025
703461660 474043108 149939632 953886808
770555614 639899686 263311859 859639417
469449268 78500390 613844658 632119134
746601614 962684246 540548713 387400621
